enc_id,evo_id_enc,evo_index_enc,trainer_name_enc,location_enc,pokemon_enc,level_enc,stage_enc,hp_enc,attack_enc,defense_enc,sp_attack_enc,sp_defense_enc,speed_enc,types_enc,move_name_1_enc,move_name_2_enc,move_name_3_enc,move_name_4_enc,move_type_1_enc,move_type_2_enc,move_type_3_enc,move_type_4_enc,move_category_1_enc,move_category_2_enc,move_category_3_enc,move_category_4_enc,move_power_1_enc,move_power_2_enc,move_power_3_enc,move_power_4_enc,move_accuracy_1_enc,move_accuracy_2_enc,move_accuracy_3_enc,move_accuracy_4_enc,move_crit_1_enc,move_crit_2_enc,move_crit_3_enc,move_crit_4_enc,exp_enc
527,88,2,kanto_elite_four_koga,indigo_plateau_pokemon_league,ariados,40,49,112.0,84.0,67.0,59.0,59.0,43.0,bug/poison,double_team,spider_web,baton_pass,giga_drain,normal,bug,normal,grass,physical,physical,physical,special,0.0,0.0,0.0,60.0,1.0,1.0,1.0,1.0,False,False,False,False,64000
528,91,2,kanto_elite_four_will,indigo_plateau_pokemon_league,xatu,40,49,108.0,72.0,67.0,87.0,67.0,87.0,flying/psychic,quick_attack,future_sight,confuse_ray,psychic,normal,psychic,ghost,psychic,physical,special,physical,special,40.0,0.0,0.0,90.0,1.0,0.9,1.0,1.0,False,False,False,False,64000
529,18,3,kanto_elite_four_karen,indigo_plateau_pokemon_league,vileplume,42,49,121.0,79.0,83.0,95.0,87.0,53.0,grass/poison,stun_spore,acid,moonlight,petal_dance,grass,poison,normal,grass,special,physical,physical,special,0.0,40.0,0.0,70.0,0.75,1.0,1.0,1.0,False,False,False,False,66505
530,60,2,kanto_elite_four_will,indigo_plateau_pokemon_league,jynx,41,49,110.0,53.0,40.0,105.0,89.0,89.0,ice/psychic,doubleslap,lovely_kiss,ice_punch,psychic,normal,normal,ice,psychic,physical,physical,special,special,15.0,0.0,75.0,90.0,0.85,0.75,1.0,1.0,False,False,False,False,68921
531,105,2,kanto_elite_four_will,indigo_plateau_pokemon_league,slowbro,41,49,135.0,73.0,101.0,77.0,77.0,36.0,psychic/water,curse,amnesia,body_slam,psychic,,psychic,normal,psychic,error,special,physical,special,0.0,0.0,85.0,90.0,1.0,1.0,1.0,1.0,False,False,False,False,68921
533,20,2,kanto_elite_four_koga,indigo_plateau_pokemon_league,venomoth,41,49,114.0,65.0,60.0,85.0,73.0,85.0,bug/poison,supersonic,gust,psychic,toxic,normal,flying,psychic,poison,physical,physical,special,physical,0.0,40.0,90.0,0.0,0.55,1.0,1.0,0.85,False,False,False,False,68921
534,91,2,kanto_elite_four_will,indigo_plateau_pokemon_league,xatu,42,49,113.0,75.0,70.0,91.0,70.0,91.0,flying/psychic,quick_attack,future_sight,confuse_ray,psychic,normal,psychic,ghost,psychic,physical,special,physical,special,40.0,0.0,0.0,90.0,1.0,0.9,1.0,1.0,False,False,False,False,74088
535,38,2,kanto_elite_four_koga,indigo_plateau_pokemon_league,muk,42,49,146.0,100.0,74.0,66.0,95.0,53.0,poison,minimize,acid_armor,sludge_bomb,toxic,normal,poison,poison,poison,physical,physical,physical,physical,0.0,0.0,90.0,0.0,1.0,1.0,1.0,0.85,False,False,False,False,74088
536,130,2,kanto_elite_four_bruno,indigo_plateau_pokemon_league,hitmontop,42,49,100.0,92.0,91.0,41.0,104.0,70.0,fighting,pursuit,quick_attack,dig,detect,dark,normal,ground,fighting,special,physical,physical,physical,40.0,40.0,60.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,74088
537,47,2,kanto_elite_four_bruno,indigo_plateau_pokemon_league,hitmonlee,42,49,100.0,113.0,56.0,41.0,104.0,84.0,fighting,swagger,double_kick,hi_jump_kick,foresight,normal,fighting,fighting,normal,physical,physical,physical,physical,0.0,60.0,85.0,0.0,0.9,1.0,0.9,1.0,False,False,False,False,74088
538,48,2,kanto_elite_four_bruno,indigo_plateau_pokemon_league,hitmonchan,42,49,100.0,100.0,78.0,41.0,104.0,75.0,fighting,thunderpunch,ice_punch,fire_punch,mach_punch,electric,ice,fire,fighting,special,special,special,physical,75.0,75.0,75.0,40.0,1.0,1.0,1.0,1.0,False,False,False,False,74088
539,103,2,kanto_elite_four_karen,indigo_plateau_pokemon_league,umbreon,42,49,138.0,67.0,104.0,62.0,120.0,66.0,dark,sand_attack,confuse_ray,faint_attack,mean_look,,ghost,dark,normal,,physical,special,physical,,0.0,60.0,0.0,,1.0,1.0,1.0,False,False,False,False,74088
540,104,1,kanto_elite_four_karen,indigo_plateau_pokemon_league,murkrow,44,49,113.0,87.0,49.0,86.0,49.0,92.0,dark/flying,quick_attack,whirlwind,pursuit,faint_attack,normal,normal,dark,dark,physical,physical,special,special,40.0,0.0,40.0,60.0,1.0,1.0,1.0,1.0,False,False,False,False,77440
541,110,2,kanto_elite_four_koga,indigo_plateau_pokemon_league,forretress,43,49,124.0,90.0,132.0,63.0,63.0,46.0,bug/steel,protect,swift,explosion,spikes,normal,normal,normal,ground,physical,physical,physical,physical,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,79507
542,41,1,kanto_elite_four_bruno,indigo_plateau_pokemon_league,onix,43,49,89.0,51.0,149.0,37.0,50.0,72.0,ground/rock,bind,earthquake,sandstorm,rock_slide,normal,ground,rock,rock,physical,physical,physical,physical,15.0,100.0,0.0,75.0,0.75,1.0,1.0,0.9,False,False,False,False,79507
543,40,3,kanto_elite_four_karen,indigo_plateau_pokemon_league,gengar,45,49,116.0,71.0,66.0,129.0,79.0,111.0,ghost/poison,lick,spite,curse,destiny_bond,ghost,ghost,,ghost,physical,physical,error,physical,20.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,83335
544,17,3,kanto_elite_four_koga,indigo_plateau_pokemon_league,crobat,44,49,135.0,92.0,82.0,73.0,82.0,126.0,flying/poison,double_team,quick_attack,wing_attack,toxic,normal,normal,flying,poison,physical,physical,physical,physical,0.0,40.0,60.0,0.0,1.0,1.0,1.0,0.85,False,False,False,False,85184
545,45,2,kanto_elite_four_will,indigo_plateau_pokemon_league,exeggutor,41,49,135.0,90.0,81.0,114.0,64.0,56.0,grass/psychic,reflect,leech_seed,egg_bomb,psychic,psychic,grass,normal,psychic,special,special,physical,special,0.0,0.0,100.0,90.0,1.0,0.9,0.75,1.0,False,False,False,False,86151
546,28,3,kanto_elite_four_bruno,indigo_plateau_pokemon_league,machamp,46,49,146.0,132.0,85.0,72.0,90.0,62.0,fighting,rock_slide,foresight,vital_throw,cross_chop,rock,normal,fighting,fighting,physical,physical,physical,physical,75.0,0.0,70.0,100.0,0.9,1.0,1.0,0.8,False,False,False,True,89523
547,2,3,champion_lance,indigo_plateau_pokemon_league,charizard,46,49,137.0,94.0,87.0,117.0,95.0,108.0,fire/flying,flamethrower,wing_attack,slash,hyper_beam,fire,flying,normal,normal,special,physical,physical,physical,95.0,60.0,70.0,75.0,1.0,1.0,1.0,0.9,False,False,True,False,89523
548,65,2,champion_lance,indigo_plateau_pokemon_league,gyarados,44,49,147.0,126.0,85.0,69.0,104.0,87.0,flying/water,flail,rain_dance,surf,hyper_beam,normal,water,water,normal,physical,special,special,physical,0.0,0.0,95.0,75.0,1.0,1.0,1.0,0.9,False,False,False,False,106480
549,74,1,champion_lance,indigo_plateau_pokemon_league,aerodactyl,46,49,139.0,113.0,75.0,72.0,85.0,136.0,flying/rock,wing_attack,ancientpower,rock_slide,hyper_beam,flying,rock,rock,normal,physical,physical,physical,physical,60.0,60.0,75.0,75.0,1.0,1.0,0.9,0.9,False,False,False,False,121670
550,126,2,kanto_elite_four_karen,indigo_plateau_pokemon_league,houndoom,47,49,135.0,98.0,59.0,115.0,87.0,101.0,dark/fire,roar,pursuit,flamethrower,crunch,normal,dark,fire,dark,physical,special,special,special,0.0,40.0,95.0,80.0,1.0,1.0,1.0,1.0,False,False,False,False,129778
551,79,3,champion_lance,indigo_plateau_pokemon_league,dragonite,47,49,152.0,143.0,105.0,111.0,111.0,92.0,dragon/flying,thunder_wave,twister,thunder,hyper_beam,electric,dragon,electric,normal,special,special,special,physical,0.0,40.0,120.0,75.0,1.0,1.0,0.7,0.9,False,False,False,False,129778
552,79,3,champion_lance,indigo_plateau_pokemon_league,dragonite,47,49,152.0,143.0,105.0,111.0,111.0,92.0,dragon/flying,thunder_wave,twister,blizzard,hyper_beam,electric,dragon,ice,normal,special,special,special,physical,0.0,40.0,120.0,75.0,1.0,1.0,0.7,0.9,False,False,False,False,129778
553,79,3,champion_lance,indigo_plateau_pokemon_league,dragonite,50,49,162.0,152.0,112.0,118.0,118.0,98.0,dragon/flying,fire_blast,return,outrage,hyper_beam,fire,normal,dragon,normal,special,physical,special,physical,120.0,102.0,90.0,75.0,0.85,1.0,1.0,0.9,False,False,False,False,156250
554,23,1,sailor_stanly,ss_aqua,psyduck,26,50,66.0,36.0,34.0,42.0,35.0,37.0,water,tail_whip,disable,confusion,screech,normal,normal,psychic,normal,physical,physical,special,physical,0.0,0.0,50.0,0.0,1.0,0.55,1.0,0.85,False,False,False,False,156250
555,28,2,juggler_fritz,ss_aqua,machoke,29,50,90.0,68.0,50.0,38.0,44.0,35.0,fighting,focus_energy,karate_chop,seismic_toss,foresight,normal,fighting,fighting,normal,physical,physical,physical,physical,0.0,55.0,0.0,0.0,1.0,1.0,1.0,1.0,False,True,False,False,156250
556,50,1,firebreather_lyle,ss_aqua,koffing,28,50,64.0,46.0,62.0,43.0,34.0,29.0,poison,smog,selfdestruct,sludge,smokescreen,poison,normal,poison,normal,physical,physical,physical,physical,20.0,0.0,65.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,156250
558,28,1,sailor_stanly,ss_aqua,machop,31,50,89.0,60.0,40.0,31.0,31.0,31.0,fighting,karate_chop,seismic_toss,foresight,vital_throw,fighting,fighting,normal,fighting,physical,physical,physical,physical,55.0,0.0,0.0,70.0,1.0,1.0,1.0,1.0,True,False,False,False,156250
559,58,1,juggler_fritz,ss_aqua,mr_mime,29,50,66.0,36.0,47.0,67.0,79.0,61.0,psychic,meditate,doubleslap,light_screen,reflect,psychic,normal,psychic,psychic,special,physical,special,special,0.0,15.0,0.0,0.0,1.0,0.85,1.0,1.0,False,False,False,False,156250
560,62,2,juggler_fritz,ss_aqua,magmar,29,50,81.0,65.0,42.0,67.0,58.0,63.0,fire,leer,smog,fire_punch,smokescreen,normal,poison,fire,normal,physical,physical,special,physical,0.0,20.0,75.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,156250
561,123,1,pokefan_colin,ss_aqua,delibird,32,50,75.0,45.0,38.0,51.0,38.0,58.0,flying/ice,present,,,,normal,,,,physical,,,,0.0,,,,0.9,,,,False,False,False,False,156250
562,11,2,hiker_noland,ss_aqua,sandslash,31,50,92.0,72.0,78.0,37.0,44.0,50.0,ground,defense_curl,sand_attack,poison_sting,slash,normal,,poison,normal,physical,,physical,physical,0.0,,15.0,70.0,1.0,,1.0,1.0,False,False,False,True,156250
563,70,2,firebreather_lyle,ss_aqua,flareon,31,50,86.0,91.0,47.0,68.0,78.0,50.0,fire,sand_attack,ember,quick_attack,bite,,fire,normal,dark,,special,physical,special,,40.0,40.0,60.0,,1.0,1.0,1.0,False,False,False,False,156250
564,118,1,twins_meg_peg,ss_aqua,teddiursa,31,50,83.0,60.0,40.0,40.0,40.0,34.0,normal,lick,fury_swipes,faint_attack,rest,ghost,normal,dark,psychic,physical,physical,special,special,20.0,54.0,60.0,0.0,1.0,0.8,1.0,1.0,False,False,False,False,156250
565,127,1,twins_meg_peg,ss_aqua,phanpy,31,50,101.0,47.0,47.0,34.0,34.0,34.0,ground,growl,defense_curl,flail,take_down,normal,normal,normal,normal,physical,physical,physical,physical,0.0,0.0,0.0,67.0,1.0,1.0,1.0,0.85,False,False,False,False,156250
566,31,3,hiker_noland,ss_aqua,golem,33,50,101.0,83.0,96.0,46.0,53.0,39.0,ground/rock,rock_throw,magnitude,selfdestruct,harden,rock,ground,normal,normal,physical,physical,physical,physical,50.0,71.0,0.0,0.0,0.9,1.0,1.0,1.0,False,False,False,False,156250
567,28,2,sailor_stanly,ss_aqua,machoke,33,50,101.0,76.0,56.0,43.0,49.0,39.0,fighting,focus_energy,karate_chop,seismic_toss,foresight,normal,fighting,fighting,normal,physical,physical,physical,physical,0.0,55.0,0.0,0.0,1.0,1.0,1.0,1.0,False,True,False,False,156250
568,7,2,sailor_jeff,ss_aqua,raticate,32,50,82.0,62.0,48.0,42.0,54.0,72.0,normal,quick_attack,hyper_fang,scary_face,pursuit,normal,normal,normal,dark,physical,physical,physical,special,40.0,80.0,0.0,40.0,1.0,0.9,0.9,1.0,False,False,False,False,156250
570,56,2,picnicker_debra,ss_aqua,seaking,33,50,101.0,71.0,53.0,53.0,63.0,55.0,water,supersonic,horn_attack,flail,fury_attack,normal,normal,normal,normal,physical,physical,physical,physical,0.0,65.0,0.0,45.0,0.55,1.0,1.0,0.85,False,False,False,False,156250
571,34,1,guitarist_vincent,vermilion_city_gym,magnemite,27,51,54.0,28.0,47.0,60.0,39.0,33.0,electric,supersonic,sonicboom,thunder_wave,lockon,normal,normal,electric,normal,physical,physical,special,physical,0.0,0.0,0.0,0.0,0.55,0.9,1.0,1.0,False,False,False,False,156250
572,92,2,gentleman_gregory,vermilion_city_gym,flaaffy,33,51,94.0,47.0,46.0,63.0,49.0,39.0,electric,growl,thundershock,thunder_wave,cotton_spore,normal,electric,electric,grass,physical,special,special,special,0.0,40.0,0.0,0.0,1.0,1.0,1.0,0.85,False,False,False,False,156250
573,34,1,guitarist_vincent,vermilion_city_gym,magnemite,32,51,63.0,33.0,54.0,70.0,45.0,38.0,electric,supersonic,sonicboom,thunder_wave,lockon,normal,normal,electric,normal,physical,physical,special,physical,0.0,0.0,0.0,0.0,0.55,0.9,1.0,1.0,False,False,False,False,156250
575,44,1,guitarist_vincent,vermilion_city_gym,voltorb,33,51,74.0,30.0,43.0,46.0,46.0,76.0,electric,sonicboom,selfdestruct,rollout,light_screen,normal,normal,rock,psychic,physical,physical,physical,special,0.0,0.0,30.0,0.0,0.9,1.0,0.9,1.0,False,False,False,False,156250
576,44,2,juggler_horton,vermilion_city_gym,electrode,33,51,87.0,43.0,56.0,63.0,63.0,102.0,electric,screech,sonicboom,selfdestruct,rollout,normal,normal,normal,rock,physical,physical,physical,physical,0.0,0.0,0.0,30.0,0.85,0.9,1.0,0.9,False,False,False,False,156250
580,10,2,gentleman_gregory,vermilion_city_gym,pikachu,37,51,78.0,52.0,33.0,47.0,40.0,77.0,electric,double_team,slam,thunderbolt,agility,normal,normal,electric,psychic,physical,physical,special,special,0.0,80.0,95.0,0.0,1.0,0.75,1.0,1.0,False,False,False,False,156250
581,44,2,gym_leader_lt_surge,vermilion_city_gym,electrode,40,51,104.0,52.0,67.0,75.0,75.0,123.0,electric,screech,double_team,swift,explosion,normal,normal,normal,normal,physical,physical,physical,physical,0.0,0.0,60.0,0.0,0.85,1.0,1.0,1.0,False,False,False,False,156250
582,34,2,gym_leader_lt_surge,vermilion_city_gym,magneton,40,51,96.0,60.0,87.0,107.0,67.0,67.0,electric,lockon,double_team,swift,zap_cannon,normal,normal,normal,electric,physical,physical,physical,special,0.0,0.0,60.0,100.0,1.0,1.0,1.0,0.5,False,False,False,False,156250
584,10,3,gym_leader_lt_surge,vermilion_city_gym,raichu,44,51,113.0,92.0,60.0,91.0,82.0,100.0,electric,thunder_wave,quick_attack,thunderbolt,thunder,electric,normal,electric,electric,special,physical,special,special,0.0,40.0,95.0,120.0,1.0,1.0,1.0,0.7,False,False,False,False,156250
585,61,2,gym_leader_lt_surge,vermilion_city_gym,electabuzz,46,51,123.0,89.0,64.0,99.0,90.0,108.0,electric,quick_attack,thunderpunch,light_screen,thunder,normal,electric,psychic,electric,physical,special,special,special,40.0,75.0,0.0,120.0,1.0,1.0,1.0,0.7,False,False,False,False,156250
586,127,1,pokefan_rex,route_6,phanpy,35,52,113.0,53.0,52.0,38.0,38.0,38.0,ground,defense_curl,flail,take_down,rollout,normal,normal,normal,rock,physical,physical,physical,physical,0.0,0.0,67.0,30.0,1.0,1.0,0.85,0.9,False,False,False,False,156250
587,118,1,pokefan_allan,route_6,teddiursa,35,52,92.0,67.0,45.0,45.0,45.0,38.0,normal,lick,fury_swipes,faint_attack,rest,ghost,normal,dark,psychic,physical,physical,special,special,20.0,54.0,60.0,0.0,1.0,0.8,1.0,1.0,False,False,False,False,156250
588,58,1,psychic_jared,saffron_city_gym,mr_mime,32,53,72.0,39.0,51.0,74.0,86.0,67.0,psychic,doubleslap,light_screen,reflect,encore,normal,psychic,psychic,normal,physical,special,special,physical,15.0,0.0,0.0,0.0,0.85,1.0,1.0,1.0,False,False,False,False,156250
589,105,1,medium_doris,saffron_city_gym,slowpoke,34,53,110.0,55.0,54.0,37.0,37.0,20.0,psychic/water,water_gun,confusion,disable,headbutt,water,psychic,normal,normal,special,special,physical,physical,40.0,50.0,0.0,70.0,1.0,1.0,0.55,1.0,False,False,False,False,156250
591,45,1,psychic_jared,saffron_city_gym,exeggcute,32,53,85.0,36.0,61.0,48.0,38.0,35.0,grass/psychic,leech_seed,confusion,stun_spore,poisonpowder,grass,psychic,grass,poison,special,special,special,physical,0.0,50.0,0.0,0.0,0.9,1.0,0.75,0.75,False,False,False,False,156250
592,42,1,medium_rebecca,saffron_city_gym,drowzee,35,53,92.0,44.0,42.0,40.0,73.0,40.0,psychic,disable,confusion,headbutt,poison_gas,normal,psychic,normal,poison,physical,special,physical,physical,0.0,50.0,70.0,0.0,0.55,1.0,1.0,0.55,False,False,False,False,156250
593,42,2,medium_rebecca,saffron_city_gym,hypno,35,53,110.0,62.0,59.0,61.0,91.0,57.0,psychic,disable,confusion,headbutt,poison_gas,normal,psychic,normal,poison,physical,special,physical,physical,0.0,50.0,70.0,0.0,0.55,1.0,1.0,0.55,False,False,False,False,156250
594,27,2,psychic_franklin,saffron_city_gym,kadabra,37,53,82.0,37.0,33.0,99.0,62.0,88.0,psychic,disable,psybeam,recover,future_sight,normal,psychic,normal,psychic,physical,special,physical,special,0.0,65.0,0.0,0.0,0.55,1.0,1.0,0.9,False,False,False,False,156250
595,105,2,medium_doris,saffron_city_gym,slowbro,36,53,120.0,65.0,89.0,68.0,68.0,32.0,psychic/water,water_gun,confusion,disable,headbutt,water,psychic,normal,normal,special,special,physical,physical,40.0,50.0,0.0,70.0,1.0,1.0,0.55,1.0,False,False,False,False,156250
597,45,1,psychic_jared,saffron_city_gym,exeggcute,35,53,92.0,39.0,66.0,52.0,42.0,38.0,grass/psychic,leech_seed,confusion,stun_spore,poisonpowder,grass,psychic,grass,poison,special,special,special,physical,0.0,50.0,0.0,0.0,0.9,1.0,0.75,0.75,False,False,False,False,156250
598,102,2,gym_leader_sabrina,saffron_city_gym,espeon,46,53,127.0,71.0,72.0,131.0,98.0,113.0,psychic,sand_attack,quick_attack,swift,psychic,,normal,normal,psychic,,physical,physical,special,,40.0,60.0,90.0,,1.0,1.0,1.0,False,False,False,False,156250
599,58,1,gym_leader_sabrina,saffron_city_gym,mr_mime,46,53,104.0,52.0,76.0,103.0,121.0,95.0,psychic,barrier,reflect,baton_pass,psychic,psychic,psychic,normal,psychic,special,special,physical,special,0.0,0.0,0.0,90.0,1.0,1.0,1.0,1.0,False,False,False,False,156250
600,27,3,gym_leader_sabrina,saffron_city_gym,alakazam,48,53,123.0,59.0,60.0,141.0,93.0,127.0,psychic,recover,future_sight,psychic,reflect,normal,psychic,psychic,psychic,physical,special,special,special,0.0,0.0,90.0,0.0,1.0,0.9,1.0,1.0,False,False,False,False,156250
601,50,1,biker_dwayne,route_8,koffing,27,54,62.0,44.0,60.0,41.0,33.0,28.0,poison,smog,selfdestruct,sludge,smokescreen,poison,normal,poison,normal,physical,physical,physical,physical,20.0,0.0,65.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,156250
602,50,1,biker_dwayne,route_8,koffing,28,54,64.0,46.0,62.0,43.0,34.0,29.0,poison,smog,selfdestruct,sludge,smokescreen,poison,normal,poison,normal,physical,physical,physical,physical,20.0,0.0,65.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,156250
603,50,1,biker_dwayne,route_8,koffing,29,54,66.0,47.0,64.0,44.0,35.0,29.0,poison,smog,selfdestruct,sludge,smokescreen,poison,normal,poison,normal,physical,physical,physical,physical,20.0,0.0,65.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,156250
604,50,1,biker_dwayne,route_8,koffing,30,54,68.0,49.0,66.0,45.0,36.0,30.0,poison,smog,selfdestruct,sludge,smokescreen,poison,normal,poison,normal,physical,physical,physical,physical,20.0,0.0,65.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,156250
605,50,1,biker_zeke,route_8,koffing,32,54,72.0,52.0,70.0,48.0,38.0,32.0,poison,smog,selfdestruct,sludge,smokescreen,poison,normal,poison,normal,physical,physical,physical,physical,20.0,0.0,65.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,156250
607,34,1,super_nerd_tom,route_8,magnemite,32,54,63.0,33.0,54.0,70.0,45.0,38.0,electric,supersonic,sonicboom,thunder_wave,lockon,normal,normal,electric,normal,physical,physical,special,physical,0.0,0.0,0.0,0.0,0.55,0.9,1.0,1.0,False,False,False,False,156250
610,70,2,biker_harris,route_8,flareon,34,54,93.0,99.0,51.0,75.0,85.0,54.0,fire,sand_attack,ember,quick_attack,bite,,fire,normal,dark,,special,physical,special,,40.0,40.0,60.0,,1.0,1.0,1.0,False,False,False,False,156250
611,38,1,super_nerd_sam,route_8,grimer,34,54,103.0,65.0,44.0,37.0,44.0,27.0,poison,disable,sludge,minimize,screech,normal,poison,normal,normal,physical,physical,physical,physical,0.0,65.0,0.0,0.0,0.55,1.0,1.0,0.85,False,False,False,False,156250
612,38,2,super_nerd_sam,route_8,muk,34,54,120.0,82.0,61.0,54.0,78.0,44.0,poison,poison_gas,pound,harden,,poison,normal,normal,,physical,physical,physical,,0.0,40.0,0.0,,0.55,1.0,1.0,,False,False,False,False,156250
613,101,2,pokefan_robert,route_10,quagsire,33,56,110.0,67.0,66.0,53.0,53.0,33.0,ground/water,water_gun,tail_whip,slam,amnesia,water,normal,normal,psychic,special,physical,physical,special,40.0,0.0,80.0,0.0,1.0,1.0,0.75,1.0,False,False,False,False,156250
614,28,3,hiker_jim,route_10,machamp,35,56,113.0,102.0,66.0,56.0,70.0,49.0,fighting,karate_chop,seismic_toss,foresight,vital_throw,fighting,fighting,normal,fighting,physical,physical,physical,physical,55.0,0.0,0.0,70.0,1.0,1.0,1.0,1.0,True,False,False,False,156250
615,26,3,camper_sid,route_9,poliwrath,29,58,95.0,59.0,64.0,50.0,61.0,50.0,fighting/water,water_gun,hypnosis,doubleslap,submission,water,psychic,normal,fighting,special,special,physical,physical,40.0,0.0,15.0,60.0,1.0,0.6,0.85,0.8,False,False,False,False,156250
616,12,2,picnicker_edna,route_9,nidorina,30,58,86.0,47.0,50.0,42.0,42.0,43.0,poison,scratch,double_kick,poison_sting,tail_whip,normal,fighting,poison,normal,physical,physical,physical,physical,40.0,60.0,15.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,156250
617,31,2,hiker_tim,route_9,graveler,31,58,80.0,69.0,81.0,37.0,37.0,31.0,ground/rock,rock_throw,magnitude,selfdestruct,harden,rock,ground,normal,normal,physical,physical,physical,physical,50.0,71.0,0.0,0.0,0.9,1.0,1.0,1.0,False,False,False,False,156250
620,24,2,camper_sid,route_9,primeape,29,58,81.0,71.0,44.0,44.0,50.0,64.0,fighting,rage,karate_chop,fury_swipes,focus_energy,normal,fighting,normal,normal,physical,physical,physical,physical,20.0,55.0,54.0,0.0,1.0,1.0,0.8,1.0,False,True,False,False,156250
621,97,2,picnicker_heidi,route_9,skiploom,32,58,82.0,39.0,42.0,38.0,51.0,61.0,flying/grass,stun_spore,sleep_powder,leech_seed,cotton_spore,grass,grass,grass,grass,special,special,special,special,0.0,0.0,0.0,0.0,0.75,0.75,0.9,0.85,False,False,False,False,156250
623,11,2,camper_dean,route_9,sandslash,31,58,92.0,72.0,78.0,37.0,44.0,50.0,ground,defense_curl,sand_attack,poison_sting,slash,normal,,poison,normal,physical,,physical,physical,0.0,,15.0,70.0,1.0,,1.0,1.0,False,False,False,True,156250
624,21,2,camper_sid,route_9,dugtrio,32,58,69.0,61.0,42.0,42.0,54.0,86.0,ground,growl,magnitude,dig,sand_attack,normal,ground,ground,,physical,physical,physical,,0.0,71.0,60.0,,1.0,1.0,1.0,,False,False,False,False,156250
625,41,1,hiker_sidney,route_9,onix,32,58,69.0,39.0,112.0,29.0,38.0,54.0,ground/rock,bind,rock_throw,harden,rage,normal,rock,normal,normal,physical,physical,physical,physical,15.0,50.0,0.0,20.0,0.75,0.9,1.0,1.0,False,False,False,False,156250
626,23,2,camper_dean,route_9,golduck,33,58,101.0,65.0,61.0,72.0,63.0,66.0,water,disable,confusion,screech,psych_up,normal,psychic,normal,normal,physical,special,physical,physical,0.0,50.0,0.0,0.0,0.55,1.0,0.85,1.0,False,False,False,False,156250
627,10,3,picnicker_edna,route_9,raichu,34,58,90.0,72.0,47.0,71.0,64.0,78.0,electric,thundershock,tail_whip,quick_attack,thunderbolt,electric,normal,normal,electric,special,physical,physical,special,40.0,0.0,40.0,95.0,1.0,1.0,1.0,1.0,False,False,False,False,156250
628,21,2,hiker_sidney,route_9,dugtrio,34,58,73.0,65.0,44.0,44.0,58.0,92.0,ground,growl,magnitude,dig,sand_attack,normal,ground,ground,,physical,physical,physical,,0.0,71.0,60.0,,1.0,1.0,1.0,,False,False,False,False,156250
629,16,3,lass_ellen,route_24,wigglytuff,30,61,128.0,52.0,36.0,54.0,39.0,36.0,normal,sing,disable,defense_curl,doubleslap,normal,normal,normal,normal,physical,physical,physical,physical,0.0,0.0,0.0,15.0,0.55,0.55,1.0,0.85,False,False,False,False,156250
630,17,2,rocket_grunt,route_24,golbat,30,61,87.0,59.0,53.0,48.0,54.0,65.0,flying/poison,supersonic,bite,confuse_ray,wing_attack,normal,dark,ghost,flying,physical,special,physical,physical,0.0,60.0,0.0,60.0,0.55,1.0,1.0,1.0,False,False,False,False,156250
631,113,2,lass_ellen,route_24,granbull,34,61,110.0,92.0,61.0,51.0,51.0,41.0,normal,charm,bite,lick,roar,normal,dark,ghost,normal,physical,special,physical,physical,0.0,60.0,20.0,0.0,1.0,1.0,1.0,1.0,False,False,False,False,156250
632,16,3,schoolboy_dudley,route_24,wigglytuff,35,61,148.0,60.0,42.0,63.0,45.0,42.0,normal,stun_spore,sleep_powder,acid,moonlight,grass,grass,poison,normal,special,special,physical,physical,0.0,0.0,40.0,0.0,0.75,0.75,1.0,1.0,False,False,False,False,156250
633,93,2,lass_laura,route_25,gloom,28,62,76.0,46.0,48.0,57.0,57.0,31.0,grass/poison,poisonpowder,stun_spore,sleep_powder,acid,poison,grass,grass,poison,physical,special,special,physical,0.0,0.0,0.0,40.0,0.75,0.75,0.75,1.0,False,False,False,False,156250
635,6,2,lass_laura,route_25,pidgeotto,31,62,85.0,47.0,44.0,40.0,40.0,53.0,flying/normal,sand_attack,gust,quick_attack,whirlwind,,flying,normal,normal,,physical,physical,physical,,40.0,40.0,0.0,,1.0,1.0,1.0,False,False,False,False,156250
636,93,3,lass_laura,route_25,bellossom,31,62,92.0,60.0,62.0,65.0,71.0,40.0,grass,absorb,sweet_scent,stun_spore,petal_dance,grass,normal,grass,grass,special,physical,special,special,20.0,0.0,0.0,70.0,1.0,1.0,0.75,1.0,False,False,False,False,156250
