pokemon,lvl,move,type,power,accuracy,crit
Nidoran_m,1.0,Peck,Flying,35.0,1.0,False
Nidoran_m,12.0,Double Kick,Fighting,60.0,1.0,False
Nidoran_m,17.0,Poison Sting,Poison,15.0,1.0,False
Nidoran_m,20.0,Horn Attack,Normal,65.0,1.0,False
Nidoran_m,30.0,Fury Attack,Normal,45.0,0.85,False
Nidoran_m,,Cut,Normal,50.0,0.95,False
Nidoran_m,,Strength,Normal,80.0,1.0,False
Nidoran_m,,Rock Smash,Fighting,20.0,1.0,False
Nidoran_m,,Water Pulse,Water,60.0,1.0,False
Nidoran_m,,Hidden Power,Normal,60.0,1.0,False
Nidoran_m,,Ice Beam,Ice,95.0,1.0,False
Nidoran_m,,Blizzard,Ice,120.0,0.7,False
Nidoran_m,,Iron Tail,Steel,100.0,0.75,False
Nidoran_m,,Thunderbolt,Electric,95.0,1.0,False
Nidoran_m,,Thunder,Electric,120.0,0.7,False
Nidoran_m,,Return,Normal,102.0,1.0,False
Nidoran_m,,Dig,Ground,60.0,1.0,False
Nidoran_m,,Shock Wave,Electric,60.0,1.0,False
Nidoran_m,,Sludge Bomb,Poison,90.0,1.0,False
Nidoran_m,,Facade,Normal,70.0,1.0,False
Nidoran_m,,Secret Power,Normal,70.0,1.0,False
Nidoran_m,,Thief,Dark,40.0,1.0,False
Nidorino,1.0,Peck,Flying,35.0,1.0,False
Nidorino,12.0,Double Kick,Fighting,60.0,1.0,False
Nidorino,18.0,Poison Sting,Poison,15.0,1.0,False
Nidorino,22.0,Horn Attack,Normal,65.0,1.0,False
Nidorino,34.0,Fury Attack,Normal,45.0,0.85,False
Nidorino,,Cut,Normal,50.0,0.95,False
Nidorino,,Strength,Normal,80.0,1.0,False
Nidorino,,Rock Smash,Fighting,20.0,1.0,False
Nidorino,,Water Pulse,Water,60.0,1.0,False
Nidorino,,Hidden Power,Normal,60.0,1.0,False
Nidorino,,Ice Beam,Ice,95.0,1.0,False
Nidorino,,Blizzard,Ice,120.0,0.7,False
Nidorino,,Iron Tail,Steel,100.0,0.75,False
Nidorino,,Thunderbolt,Electric,95.0,1.0,False
Nidorino,,Thunder,Electric,120.0,0.7,False
Nidorino,,Return,Normal,102.0,1.0,False
Nidorino,,Dig,Ground,60.0,1.0,False
Nidorino,,Shock Wave,Electric,60.0,1.0,False
Nidorino,,Sludge Bomb,Poison,90.0,1.0,False
Nidorino,,Facade,Normal,70.0,1.0,False
Nidorino,,Secret Power,Normal,70.0,1.0,False
Nidorino,,Thief,Dark,40.0,1.0,False
Nidoking,1.0,Double Kick,Fighting,60.0,1.0,False
Nidoking,1.0,Peck,Flying,35.0,1.0,False
Nidoking,1.0,Poison Sting,Poison,15.0,1.0,False
Nidoking,23.0,Thrash,Normal,90.0,1.0,False
Nidoking,,Cut,Normal,50.0,0.95,False
Nidoking,,Surf,Water,95.0,1.0,False
Nidoking,,Strength,Normal,80.0,1.0,False
Nidoking,,Rock Smash,Fighting,20.0,1.0,False
Nidoking,,Water Pulse,Water,60.0,1.0,False
Nidoking,,Hidden Power,Normal,60.0,1.0,False
Nidoking,,Ice Beam,Ice,95.0,1.0,False
Nidoking,,Blizzard,Ice,120.0,0.7,False
Nidoking,,Hyper Beam,Normal,75.0,0.9,False
Nidoking,,Iron Tail,Steel,100.0,0.75,False
Nidoking,,Thunderbolt,Electric,95.0,1.0,False
Nidoking,,Thunder,Electric,120.0,0.7,False
Nidoking,,Earthquake,Ground,100.0,1.0,False
Nidoking,,Return,Normal,102.0,1.0,False
Nidoking,,Dig,Ground,60.0,1.0,False
Nidoking,,Shadow Ball,Ghost,80.0,1.0,False
Nidoking,,Brick Break,Fighting,75.0,1.0,False
Nidoking,,Shock Wave,Electric,60.0,1.0,False
Nidoking,,Flamethrower,Fire,95.0,1.0,False
Nidoking,,Sludge Bomb,Poison,90.0,1.0,False
Nidoking,,Fire Blast,Fire,120.0,0.85,False
Nidoking,,Rock Tomb,Rock,50.0,0.8,False
Nidoking,,Facade,Normal,70.0,1.0,False
Nidoking,,Secret Power,Normal,70.0,1.0,False
Nidoking,,Thief,Dark,40.0,1.0,False
Clefairy,1.0,Pound,Normal,40.0,1.0,False
Clefairy,13.0,DoubleSlap,Normal,15.0,0.85,False
Clefairy,45.0,Meteor Mash,Steel,100.0,0.85,False
Clefairy,,Strength,Normal,80.0,1.0,False
Clefairy,,Water Pulse,Water,60.0,1.0,False
Clefairy,,Hidden Power,Normal,60.0,1.0,False
Clefairy,,Ice Beam,Ice,95.0,1.0,False
Clefairy,,Blizzard,Ice,120.0,0.7,False
Clefairy,,Iron Tail,Steel,100.0,0.75,False
Clefairy,,Thunderbolt,Electric,95.0,1.0,False
Clefairy,,Thunder,Electric,120.0,0.7,False
Clefairy,,Return,Normal,102.0,1.0,False
Clefairy,,Dig,Ground,60.0,1.0,False
Clefairy,,Psychic,Psychic,90.0,1.0,False
Clefairy,,Shadow Ball,Ghost,80.0,1.0,False
Clefairy,,Brick Break,Fighting,75.0,1.0,False
Clefairy,,Shock Wave,Electric,60.0,1.0,False
Clefairy,,Flamethrower,Fire,95.0,1.0,False
Clefairy,,Fire Blast,Fire,120.0,0.85,False
Clefairy,,Facade,Normal,70.0,1.0,False
Clefairy,,Secret Power,Normal,70.0,1.0,False
Clefable,1.0,DoubleSlap,Normal,15.0,0.85,False
Clefable,,Strength,Normal,80.0,1.0,False
Clefable,,Water Pulse,Water,60.0,1.0,False
Clefable,,Hidden Power,Normal,60.0,1.0,False
Clefable,,Ice Beam,Ice,95.0,1.0,False
Clefable,,Blizzard,Ice,120.0,0.7,False
Clefable,,Hyper Beam,Normal,75.0,0.9,False
Clefable,,Iron Tail,Steel,100.0,0.75,False
Clefable,,Thunderbolt,Electric,95.0,1.0,False
Clefable,,Thunder,Electric,120.0,0.7,False
Clefable,,Return,Normal,102.0,1.0,False
Clefable,,Dig,Ground,60.0,1.0,False
Clefable,,Psychic,Psychic,90.0,1.0,False
Clefable,,Shadow Ball,Ghost,80.0,1.0,False
Clefable,,Brick Break,Fighting,75.0,1.0,False
Clefable,,Shock Wave,Electric,60.0,1.0,False
Clefable,,Flamethrower,Fire,95.0,1.0,False
Clefable,,Fire Blast,Fire,120.0,0.85,False
Clefable,,Facade,Normal,70.0,1.0,False
Clefable,,Secret Power,Normal,70.0,1.0,False
Cleffa,1.0,Pound,Normal,40.0,1.0,False
Cleffa,,Water Pulse,Water,60.0,1.0,False
Cleffa,,Hidden Power,Normal,60.0,1.0,False
Cleffa,,Iron Tail,Steel,100.0,0.75,False
Cleffa,,Return,Normal,102.0,1.0,False
Cleffa,,Dig,Ground,60.0,1.0,False
Cleffa,,Psychic,Psychic,90.0,1.0,False
Cleffa,,Shadow Ball,Ghost,80.0,1.0,False
Cleffa,,Shock Wave,Electric,60.0,1.0,False
Cleffa,,Flamethrower,Fire,95.0,1.0,False
Cleffa,,Fire Blast,Fire,120.0,0.85,False
Cleffa,,Facade,Normal,70.0,1.0,False
Cleffa,,Secret Power,Normal,70.0,1.0,False
Cleffa,17.0,Magical Leaf,Grass,60.0,1.0,False
Vulpix,1.0,Ember,Fire,40.0,1.0,False
Vulpix,13.0,Quick Attack,Normal,40.0,1.0,False
Vulpix,29.0,Flamethrower,Fire,95.0,1.0,False
Vulpix,41.0,Fire Spin,Fire,15.0,0.7,False
Vulpix,,Hidden Power,Normal,60.0,1.0,False
Vulpix,,Iron Tail,Steel,100.0,0.75,False
Vulpix,,Return,Normal,102.0,1.0,False
Vulpix,,Dig,Ground,60.0,1.0,False
Vulpix,,Fire Blast,Fire,120.0,0.85,False
Vulpix,,Facade,Normal,70.0,1.0,False
Vulpix,,Secret Power,Normal,70.0,1.0,False
Vulpix,,Overheat,Fire,140.0,0.9,False
Ninetales,1.0,Ember,Fire,40.0,1.0,False
Ninetales,1.0,Quick Attack,Normal,40.0,1.0,False
Ninetales,45.0,Fire Spin,Fire,15.0,0.7,False
Ninetales,,Hidden Power,Normal,60.0,1.0,False
Ninetales,,Hyper Beam,Normal,75.0,0.9,False
Ninetales,,Iron Tail,Steel,100.0,0.75,False
Ninetales,,Return,Normal,102.0,1.0,False
Ninetales,,Dig,Ground,60.0,1.0,False
Ninetales,,Flamethrower,Fire,95.0,1.0,False
Ninetales,,Fire Blast,Fire,120.0,0.85,False
Ninetales,,Facade,Normal,70.0,1.0,False
Ninetales,,Secret Power,Normal,70.0,1.0,False
Ninetales,,Overheat,Fire,140.0,0.9,False
Jigglypuff,9.0,Pound,Normal,40.0,1.0,False
Jigglypuff,19.0,Rollout,Rock,30.0,0.9,False
Jigglypuff,24.0,DoubleSlap,Normal,15.0,0.85,False
Jigglypuff,34.0,Body Slam,Normal,85.0,1.0,False
Jigglypuff,44.0,Hyper Voice,Normal,90.0,1.0,False
Jigglypuff,,Strength,Normal,80.0,1.0,False
Jigglypuff,,Water Pulse,Water,60.0,1.0,False
Jigglypuff,,Hidden Power,Normal,60.0,1.0,False
Jigglypuff,,Ice Beam,Ice,95.0,1.0,False
Jigglypuff,,Blizzard,Ice,120.0,0.7,False
Jigglypuff,,Thunderbolt,Electric,95.0,1.0,False
Jigglypuff,,Thunder,Electric,120.0,0.7,False
Jigglypuff,,Return,Normal,102.0,1.0,False
Jigglypuff,,Dig,Ground,60.0,1.0,False
Jigglypuff,,Psychic,Psychic,90.0,1.0,False
Jigglypuff,,Shadow Ball,Ghost,80.0,1.0,False
Jigglypuff,,Brick Break,Fighting,75.0,1.0,False
Jigglypuff,,Shock Wave,Electric,60.0,1.0,False
Jigglypuff,,Flamethrower,Fire,95.0,1.0,False
Jigglypuff,,Fire Blast,Fire,120.0,0.85,False
Jigglypuff,,Facade,Normal,70.0,1.0,False
Jigglypuff,,Secret Power,Normal,70.0,1.0,False
Wigglytuff,1.0,DoubleSlap,Normal,15.0,0.85,False
Wigglytuff,,Strength,Normal,80.0,1.0,False
Wigglytuff,,Water Pulse,Water,60.0,1.0,False
Wigglytuff,,Hidden Power,Normal,60.0,1.0,False
Wigglytuff,,Ice Beam,Ice,95.0,1.0,False
Wigglytuff,,Blizzard,Ice,120.0,0.7,False
Wigglytuff,,Hyper Beam,Normal,75.0,0.9,False
Wigglytuff,,Thunderbolt,Electric,95.0,1.0,False
Wigglytuff,,Thunder,Electric,120.0,0.7,False
Wigglytuff,,Return,Normal,102.0,1.0,False
Wigglytuff,,Dig,Ground,60.0,1.0,False
Wigglytuff,,Psychic,Psychic,90.0,1.0,False
Wigglytuff,,Shadow Ball,Ghost,80.0,1.0,False
Wigglytuff,,Brick Break,Fighting,75.0,1.0,False
Wigglytuff,,Shock Wave,Electric,60.0,1.0,False
Wigglytuff,,Flamethrower,Fire,95.0,1.0,False
Wigglytuff,,Fire Blast,Fire,120.0,0.85,False
Wigglytuff,,Facade,Normal,70.0,1.0,False
Wigglytuff,,Secret Power,Normal,70.0,1.0,False
Igglybuff,9.0,Pound,Normal,40.0,1.0,False
Igglybuff,,Water Pulse,Water,60.0,1.0,False
Igglybuff,,Hidden Power,Normal,60.0,1.0,False
Igglybuff,,Return,Normal,102.0,1.0,False
Igglybuff,,Dig,Ground,60.0,1.0,False
Igglybuff,,Psychic,Psychic,90.0,1.0,False
Igglybuff,,Shadow Ball,Ghost,80.0,1.0,False
Igglybuff,,Shock Wave,Electric,60.0,1.0,False
Igglybuff,,Flamethrower,Fire,95.0,1.0,False
Igglybuff,,Fire Blast,Fire,120.0,0.85,False
Igglybuff,,Facade,Normal,70.0,1.0,False
Igglybuff,,Secret Power,Normal,70.0,1.0,False
Zubat,1.0,Leech Life,Bug,20.0,1.0,False
Zubat,11.0,Astonish,Ghost,30.0,1.0,False
Zubat,16.0,Bite,Dark,60.0,1.0,False
Zubat,21.0,Wing Attack,Flying,60.0,1.0,False
Zubat,31.0,Air Cutter,Flying,55.0,0.95,True
Zubat,41.0,Poison Fang,Poison,50.0,1.0,False
Zubat,,Hidden Power,Normal,60.0,1.0,False
Zubat,,Giga Drain,Grass,60.0,1.0,False
Zubat,,Return,Normal,102.0,1.0,False
Zubat,,Shadow Ball,Ghost,80.0,1.0,False
Zubat,,Sludge Bomb,Poison,90.0,1.0,False
Zubat,,Aerial Ace,Flying,60.0,1.0,False
Zubat,,Facade,Normal,70.0,1.0,False
Zubat,,Secret Power,Normal,70.0,1.0,False
Zubat,,Thief,Dark,40.0,1.0,False
Zubat,,Steel Wing,Steel,70.0,0.9,False
Golbat,1.0,Astonish,Ghost,30.0,1.0,False
Golbat,1.0,Leech Life,Bug,20.0,1.0,False
Golbat,16.0,Bite,Dark,60.0,1.0,False
Golbat,21.0,Wing Attack,Flying,60.0,1.0,False
Golbat,35.0,Air Cutter,Flying,55.0,0.95,True
Golbat,49.0,Poison Fang,Poison,50.0,1.0,False
Golbat,,Hidden Power,Normal,60.0,1.0,False
Golbat,,Hyper Beam,Normal,75.0,0.9,False
Golbat,,Giga Drain,Grass,60.0,1.0,False
Golbat,,Return,Normal,102.0,1.0,False
Golbat,,Shadow Ball,Ghost,80.0,1.0,False
Golbat,,Sludge Bomb,Poison,90.0,1.0,False
Golbat,,Aerial Ace,Flying,60.0,1.0,False
Golbat,,Facade,Normal,70.0,1.0,False
Golbat,,Secret Power,Normal,70.0,1.0,False
Golbat,,Thief,Dark,40.0,1.0,False
Golbat,,Steel Wing,Steel,70.0,0.9,False
Crobat,1.0,Astonish,Ghost,30.0,1.0,False
Crobat,1.0,Leech Life,Bug,20.0,1.0,False
Crobat,16.0,Bite,Dark,60.0,1.0,False
Crobat,21.0,Wing Attack,Flying,60.0,1.0,False
Crobat,35.0,Air Cutter,Flying,55.0,0.95,True
Crobat,49.0,Poison Fang,Poison,50.0,1.0,False
Crobat,,Fly,Flying,70.0,0.95,False
Crobat,,Hidden Power,Normal,60.0,1.0,False
Crobat,,Hyper Beam,Normal,75.0,0.9,False
Crobat,,Giga Drain,Grass,60.0,1.0,False
Crobat,,Return,Normal,102.0,1.0,False
Crobat,,Shadow Ball,Ghost,80.0,1.0,False
Crobat,,Sludge Bomb,Poison,90.0,1.0,False
Crobat,,Aerial Ace,Flying,60.0,1.0,False
Crobat,,Facade,Normal,70.0,1.0,False
Crobat,,Secret Power,Normal,70.0,1.0,False
Crobat,,Thief,Dark,40.0,1.0,False
Crobat,,Steel Wing,Steel,70.0,0.9,False
Oddish,1.0,Absorb,Grass,20.0,1.0,False
Oddish,23.0,Acid,Poison,40.0,1.0,False
Oddish,39.0,Petal Dance,Grass,70.0,1.0,False
Oddish,,Cut,Normal,50.0,0.95,False
Oddish,,Bullet Seed,Grass,30.0,1.0,False
Oddish,,Hidden Power,Normal,60.0,1.0,False
Oddish,,Giga Drain,Grass,60.0,1.0,False
Oddish,,Return,Normal,102.0,1.0,False
Oddish,,Sludge Bomb,Poison,90.0,1.0,False
Oddish,,Facade,Normal,70.0,1.0,False
Oddish,,Secret Power,Normal,70.0,1.0,False
Gloom,1.0,Absorb,Grass,20.0,1.0,False
Gloom,24.0,Acid,Poison,40.0,1.0,False
Gloom,44.0,Petal Dance,Grass,70.0,1.0,False
Gloom,,Cut,Normal,50.0,0.95,False
Gloom,,Bullet Seed,Grass,30.0,1.0,False
Gloom,,Hidden Power,Normal,60.0,1.0,False
Gloom,,Giga Drain,Grass,60.0,1.0,False
Gloom,,Return,Normal,102.0,1.0,False
Gloom,,Sludge Bomb,Poison,90.0,1.0,False
Gloom,,Facade,Normal,70.0,1.0,False
Gloom,,Secret Power,Normal,70.0,1.0,False
Vileplume,1.0,Absorb,Grass,20.0,1.0,False
Vileplume,1.0,Mega Drain,Grass,40.0,1.0,False
Vileplume,44.0,Petal Dance,Grass,70.0,1.0,False
Vileplume,,Cut,Normal,50.0,0.95,False
Vileplume,,Bullet Seed,Grass,30.0,1.0,False
Vileplume,,Hidden Power,Normal,60.0,1.0,False
Vileplume,,Hyper Beam,Normal,75.0,0.9,False
Vileplume,,Giga Drain,Grass,60.0,1.0,False
Vileplume,,Return,Normal,102.0,1.0,False
Vileplume,,Sludge Bomb,Poison,90.0,1.0,False
Vileplume,,Facade,Normal,70.0,1.0,False
Vileplume,,Secret Power,Normal,70.0,1.0,False
Paras,1.0,Scratch,Normal,40.0,1.0,False
Paras,19.0,Leech Life,Bug,20.0,1.0,False
Paras,31.0,Slash,Normal,70.0,1.0,True
Paras,43.0,Giga Drain,Grass,60.0,1.0,False
Paras,,Cut,Normal,50.0,0.95,False
Paras,,Rock Smash,Fighting,20.0,1.0,False
Paras,,Bullet Seed,Grass,30.0,1.0,False
Paras,,Hidden Power,Normal,60.0,1.0,False
Paras,,Return,Normal,102.0,1.0,False
Paras,,Dig,Ground,60.0,1.0,False
Paras,,Sludge Bomb,Poison,90.0,1.0,False
Paras,,Aerial Ace,Flying,60.0,1.0,False
Paras,,Facade,Normal,70.0,1.0,False
Paras,,Secret Power,Normal,70.0,1.0,False
Paras,,Thief,Dark,40.0,1.0,False
Parasect,1.0,Scratch,Normal,40.0,1.0,False
Parasect,19.0,Leech Life,Bug,20.0,1.0,False
Parasect,35.0,Slash,Normal,70.0,1.0,True
Parasect,51.0,Giga Drain,Grass,60.0,1.0,False
Parasect,,Cut,Normal,50.0,0.95,False
Parasect,,Rock Smash,Fighting,20.0,1.0,False
Parasect,,Bullet Seed,Grass,30.0,1.0,False
Parasect,,Hidden Power,Normal,60.0,1.0,False
Parasect,,Hyper Beam,Normal,75.0,0.9,False
Parasect,,Return,Normal,102.0,1.0,False
Parasect,,Dig,Ground,60.0,1.0,False
Parasect,,Sludge Bomb,Poison,90.0,1.0,False
Parasect,,Aerial Ace,Flying,60.0,1.0,False
Parasect,,Facade,Normal,70.0,1.0,False
Parasect,,Secret Power,Normal,70.0,1.0,False
Parasect,,Thief,Dark,40.0,1.0,False
Venonat,1.0,Tackle,Normal,35.0,0.95,False
Venonat,17.0,Confusion,Psychic,50.0,1.0,False
Venonat,25.0,Leech Life,Bug,20.0,1.0,False
Venonat,33.0,Psybeam,Psychic,65.0,1.0,False
Venonat,41.0,Psychic,Psychic,90.0,1.0,False
Venonat,,Hidden Power,Normal,60.0,1.0,False
Venonat,,Giga Drain,Grass,60.0,1.0,False
Venonat,,Return,Normal,102.0,1.0,False
Venonat,,Sludge Bomb,Poison,90.0,1.0,False
Venonat,,Facade,Normal,70.0,1.0,False
Venonat,,Secret Power,Normal,70.0,1.0,False
Venonat,,Thief,Dark,40.0,1.0,False
Venomoth,1.0,Silver Wind,Bug,60.0,1.0,False
Venomoth,1.0,Tackle,Normal,35.0,0.95,False
Venomoth,17.0,Confusion,Psychic,50.0,1.0,False
Venomoth,25.0,Leech Life,Bug,20.0,1.0,False
Venomoth,31.0,Gust,Flying,40.0,1.0,False
Venomoth,36.0,Psybeam,Psychic,65.0,1.0,False
Venomoth,52.0,Psychic,Psychic,90.0,1.0,False
Venomoth,,Hidden Power,Normal,60.0,1.0,False
Venomoth,,Hyper Beam,Normal,75.0,0.9,False
Venomoth,,Giga Drain,Grass,60.0,1.0,False
Venomoth,,Return,Normal,102.0,1.0,False
Venomoth,,Sludge Bomb,Poison,90.0,1.0,False
Venomoth,,Aerial Ace,Flying,60.0,1.0,False
Venomoth,,Facade,Normal,70.0,1.0,False
Venomoth,,Secret Power,Normal,70.0,1.0,False
Venomoth,,Thief,Dark,40.0,1.0,False
Diglett,1.0,Scratch,Normal,40.0,1.0,False
Diglett,17.0,Dig,Ground,60.0,1.0,False
Diglett,25.0,Mud-Slap,Ground,20.0,1.0,False
Diglett,33.0,Slash,Normal,70.0,1.0,True
Diglett,41.0,Earthquake,Ground,100.0,1.0,False
Diglett,,Cut,Normal,50.0,0.95,False
Diglett,,Rock Smash,Fighting,20.0,1.0,False
Diglett,,Hidden Power,Normal,60.0,1.0,False
Diglett,,Return,Normal,102.0,1.0,False
Diglett,,Sludge Bomb,Poison,90.0,1.0,False
Diglett,,Rock Tomb,Rock,50.0,0.8,False
Diglett,,Aerial Ace,Flying,60.0,1.0,False
Diglett,,Facade,Normal,70.0,1.0,False
Diglett,,Secret Power,Normal,70.0,1.0,False
Diglett,,Thief,Dark,40.0,1.0,False
Diglett,21.0,Fury Swipes,Normal,54.0,0.8,False
Dugtrio,1.0,Scratch,Normal,40.0,1.0,False
Dugtrio,1.0,Tri Attack,Normal,80.0,1.0,False
Dugtrio,17.0,Dig,Ground,60.0,1.0,False
Dugtrio,25.0,Mud-Slap,Ground,20.0,1.0,False
Dugtrio,26.0,Sand Tomb,Ground,15.0,0.7,False
Dugtrio,38.0,Slash,Normal,70.0,1.0,True
Dugtrio,51.0,Earthquake,Ground,100.0,1.0,False
Dugtrio,,Cut,Normal,50.0,0.95,False
Dugtrio,,Rock Smash,Fighting,20.0,1.0,False
Dugtrio,,Hidden Power,Normal,60.0,1.0,False
Dugtrio,,Hyper Beam,Normal,75.0,0.9,False
Dugtrio,,Return,Normal,102.0,1.0,False
Dugtrio,,Sludge Bomb,Poison,90.0,1.0,False
Dugtrio,,Rock Tomb,Rock,50.0,0.8,False
Dugtrio,,Aerial Ace,Flying,60.0,1.0,False
Dugtrio,,Facade,Normal,70.0,1.0,False
Dugtrio,,Secret Power,Normal,70.0,1.0,False
Dugtrio,,Thief,Dark,40.0,1.0,False
Dugtrio,21.0,Fury Swipes,Normal,54.0,0.8,False
Meowth,1.0,Scratch,Normal,40.0,1.0,False
Meowth,11.0,Bite,Dark,60.0,1.0,False
Meowth,20.0,Pay Day,Normal,40.0,1.0,False
Meowth,28.0,Faint Attack,Dark,60.0,1.0,False
Meowth,41.0,Fury Swipes,Normal,54.0,0.8,False
Meowth,46.0,Slash,Normal,70.0,1.0,True
Meowth,50.0,Fake Out,Normal,40.0,1.0,False
Meowth,,Cut,Normal,50.0,0.95,False
Meowth,,Water Pulse,Water,60.0,1.0,False
Meowth,,Hidden Power,Normal,60.0,1.0,False
Meowth,,Iron Tail,Steel,100.0,0.75,False
Meowth,,Thunderbolt,Electric,95.0,1.0,False
Meowth,,Thunder,Electric,120.0,0.7,False
Meowth,,Return,Normal,102.0,1.0,False
Meowth,,Dig,Ground,60.0,1.0,False
Meowth,,Shadow Ball,Ghost,80.0,1.0,False
Meowth,,Shock Wave,Electric,60.0,1.0,False
Meowth,,Aerial Ace,Flying,60.0,1.0,False
Meowth,,Facade,Normal,70.0,1.0,False
Meowth,,Secret Power,Normal,70.0,1.0,False
Meowth,,Thief,Dark,40.0,1.0,False
Persian,1.0,Bite,Dark,60.0,1.0,False
Persian,1.0,Scratch,Normal,40.0,1.0,False
Persian,20.0,Pay Day,Normal,40.0,1.0,False
Persian,29.0,Faint Attack,Dark,60.0,1.0,False
Persian,46.0,Fury Swipes,Normal,54.0,0.8,False
Persian,53.0,Slash,Normal,70.0,1.0,True
Persian,59.0,Fake Out,Normal,40.0,1.0,False
Persian,,Cut,Normal,50.0,0.95,False
Persian,,Water Pulse,Water,60.0,1.0,False
Persian,,Hidden Power,Normal,60.0,1.0,False
Persian,,Hyper Beam,Normal,75.0,0.9,False
Persian,,Iron Tail,Steel,100.0,0.75,False
Persian,,Thunderbolt,Electric,95.0,1.0,False
Persian,,Thunder,Electric,120.0,0.7,False
Persian,,Return,Normal,102.0,1.0,False
Persian,,Dig,Ground,60.0,1.0,False
Persian,,Shadow Ball,Ghost,80.0,1.0,False
Persian,,Shock Wave,Electric,60.0,1.0,False
Persian,,Aerial Ace,Flying,60.0,1.0,False
Persian,,Facade,Normal,70.0,1.0,False
Persian,,Secret Power,Normal,70.0,1.0,False
Persian,,Thief,Dark,40.0,1.0,False
Psyduck,1.0,Scratch,Normal,40.0,1.0,False
Psyduck,16.0,Confusion,Psychic,50.0,1.0,False
Psyduck,40.0,Fury Swipes,Normal,54.0,0.8,False
Psyduck,50.0,Hydro Pump,Water,120.0,0.8,False
Psyduck,,Surf,Water,95.0,1.0,False
Psyduck,,Strength,Normal,80.0,1.0,False
Psyduck,,Rock Smash,Fighting,20.0,1.0,False
Psyduck,,Waterfall,Water,80.0,1.0,False
Psyduck,,Dive,Water,60.0,1.0,False
Psyduck,,Water Pulse,Water,60.0,1.0,False
Psyduck,,Hidden Power,Normal,60.0,1.0,False
Psyduck,,Ice Beam,Ice,95.0,1.0,False
Psyduck,,Blizzard,Ice,120.0,0.7,False
Psyduck,,Iron Tail,Steel,100.0,0.75,False
Psyduck,,Return,Normal,102.0,1.0,False
Psyduck,,Dig,Ground,60.0,1.0,False
Psyduck,,Brick Break,Fighting,75.0,1.0,False
Psyduck,,Aerial Ace,Flying,60.0,1.0,False
Psyduck,,Facade,Normal,70.0,1.0,False
Psyduck,,Secret Power,Normal,70.0,1.0,False
Golduck,1.0,Scratch,Normal,40.0,1.0,False
Golduck,16.0,Confusion,Psychic,50.0,1.0,False
Golduck,44.0,Fury Swipes,Normal,54.0,0.8,False
Golduck,58.0,Hydro Pump,Water,120.0,0.8,False
Golduck,,Surf,Water,95.0,1.0,False
Golduck,,Strength,Normal,80.0,1.0,False
Golduck,,Rock Smash,Fighting,20.0,1.0,False
Golduck,,Waterfall,Water,80.0,1.0,False
Golduck,,Dive,Water,60.0,1.0,False
Golduck,,Water Pulse,Water,60.0,1.0,False
Golduck,,Hidden Power,Normal,60.0,1.0,False
Golduck,,Ice Beam,Ice,95.0,1.0,False
Golduck,,Blizzard,Ice,120.0,0.7,False
Golduck,,Hyper Beam,Normal,75.0,0.9,False
Golduck,,Iron Tail,Steel,100.0,0.75,False
Golduck,,Return,Normal,102.0,1.0,False
Golduck,,Dig,Ground,60.0,1.0,False
Golduck,,Brick Break,Fighting,75.0,1.0,False
Golduck,,Aerial Ace,Flying,60.0,1.0,False
Golduck,,Facade,Normal,70.0,1.0,False
Golduck,,Secret Power,Normal,70.0,1.0,False
Mankey,1.0,Scratch,Normal,40.0,1.0,False
Mankey,15.0,Karate Chop,Fighting,50.0,1.0,True
Mankey,21.0,Fury Swipes,Normal,54.0,0.8,False
Mankey,39.0,Cross Chop,Fighting,100.0,0.8,True
Mankey,51.0,Thrash,Normal,90.0,1.0,False
Mankey,,Strength,Normal,80.0,1.0,False
Mankey,,Rock Smash,Fighting,20.0,1.0,False
Mankey,,Hidden Power,Normal,60.0,1.0,False
Mankey,,Iron Tail,Steel,100.0,0.75,False
Mankey,,Thunderbolt,Electric,95.0,1.0,False
Mankey,,Thunder,Electric,120.0,0.7,False
Mankey,,Earthquake,Ground,100.0,1.0,False
Mankey,,Return,Normal,102.0,1.0,False
Mankey,,Dig,Ground,60.0,1.0,False
Mankey,,Brick Break,Fighting,75.0,1.0,False
Mankey,,Rock Tomb,Rock,50.0,0.8,False
Mankey,,Aerial Ace,Flying,60.0,1.0,False
Mankey,,Facade,Normal,70.0,1.0,False
Mankey,,Secret Power,Normal,70.0,1.0,False
Mankey,,Thief,Dark,40.0,1.0,False
Mankey,,Overheat,Fire,140.0,0.9,False
Primeape,1.0,Rage,Normal,20.0,1.0,False
Primeape,1.0,Scratch,Normal,40.0,1.0,False
Primeape,15.0,Karate Chop,Fighting,50.0,1.0,True
Primeape,21.0,Fury Swipes,Normal,54.0,0.8,False
Primeape,45.0,Cross Chop,Fighting,100.0,0.8,True
Primeape,63.0,Thrash,Normal,90.0,1.0,False
Primeape,,Strength,Normal,80.0,1.0,False
Primeape,,Rock Smash,Fighting,20.0,1.0,False
Primeape,,Hidden Power,Normal,60.0,1.0,False
Primeape,,Hyper Beam,Normal,75.0,0.9,False
Primeape,,Iron Tail,Steel,100.0,0.75,False
Primeape,,Thunderbolt,Electric,95.0,1.0,False
Primeape,,Thunder,Electric,120.0,0.7,False
Primeape,,Earthquake,Ground,100.0,1.0,False
Primeape,,Return,Normal,102.0,1.0,False
Primeape,,Dig,Ground,60.0,1.0,False
Primeape,,Brick Break,Fighting,75.0,1.0,False
