pokemon,move_level,move_name,move_type,power,accuracy,crit,move_stage
Tauros,,Rock smash,Fighting,20,1.0,False,12.0
Tauros,,Hidden power,Normal,60,1.0,False,29.0
Tauros,,Blizzard,Ice,120,0.7,False,12.0
Tauros,,Hyper beam,Normal,75,0.9,False,65.0
Tauros,,Icy wind,Ice,55,0.95,False,27.0
Tauros,,Iron tail,Steel,100,0.75,False,20.0
Tauros,,Thunder,Electric,120,0.7,False,12.0
Tauros,,Earthquake,Ground,100,1.0,False,47.0
Tauros,,Return,Normal,102,1.0,False,12.0
Tauros,,Fire blast,Fire,120,0.85,False,12.0
Magikarp,0.0,Struggle,Normal,1,1.0,False,
Magikarp,15.0,Tackle,Normal,35,0.95,False,
Gyarados,1.0,Thrash,Normal,90,1.0,False,
Gyarados,20.0,Bite,Dark,60,1.0,False,
Gyarados,35.0,Twister,Dragon,40,1.0,False,
Gyarados,40.0,Hydro pump,Water,120,0.8,False,
Gyarados,50.0,Hyper beam,Normal,75,0.9,False,65.0
Gyarados,,Surf,Water,95,1.0,False,17.0
Gyarados,,Strength,Normal,80,1.0,False,
Gyarados,,Whirlpool,Water,15,0.7,False,27.0
Gyarados,,Waterfall,Water,80,1.0,False,36.0
Gyarados,,Headbutt,Normal,70,1.0,False,10.0
Gyarados,,Zap cannon,Electric,100,0.5,False,58.0
Gyarados,,Rock smash,Fighting,20,1.0,False,12.0
Gyarados,,Hidden power,Normal,60,1.0,False,29.0
Gyarados,,Blizzard,Ice,120,0.7,False,12.0
Gyarados,,Icy wind,Ice,55,0.95,False,27.0
Gyarados,,Dragonbreath,Dragon,60,1.0,False,
Gyarados,,Thunder,Electric,120,0.7,False,12.0
Gyarados,,Return,Normal,102,1.0,False,12.0
Gyarados,,Fire blast,Fire,120,0.85,False,12.0
Lapras,1.0,Water gun,Water,40,1.0,False,
Lapras,15.0,Body slam,Normal,85,1.0,False,
Lapras,36.0,Ice beam,Ice,95,1.0,False,
Lapras,57.0,Hydro pump,Water,120,0.8,False,
Lapras,,Surf,Water,95,1.0,False,17.0
Lapras,,Strength,Normal,80,1.0,False,
Lapras,,Whirlpool,Water,15,0.7,False,27.0
Lapras,,Headbutt,Normal,70,1.0,False,10.0
Lapras,,Zap cannon,Electric,100,0.5,False,58.0
Lapras,,Rock smash,Fighting,20,1.0,False,12.0
Lapras,,Hidden power,Normal,60,1.0,False,29.0
Lapras,,Blizzard,Ice,120,0.7,False,12.0
Lapras,,Hyper beam,Normal,75,0.9,False,65.0
Lapras,,Icy wind,Ice,55,0.95,False,27.0
Lapras,,Iron tail,Steel,100,0.75,False,20.0
Lapras,,Dragonbreath,Dragon,60,1.0,False,
Lapras,,Thunder,Electric,120,0.7,False,12.0
Lapras,,Return,Normal,102,1.0,False,12.0
Lapras,,Psychic,Psychic,90,1.0,False,52.0
Ditto,0.0,Struggle,Normal,1,1.0,False,
Eevee,1.0,Tackle,Normal,35,0.95,False,
Eevee,1.0,Tackle,Normal,35,0.95,False,
Eevee,1.0,Tackle,Normal,35,0.95,False,
Eevee,1.0,Tackle,Normal,35,0.95,False,
Eevee,1.0,Tackle,Normal,35,0.95,False,
Eevee,23.0,Quick attack,Normal,40,1.0,False,
Eevee,23.0,Quick attack,Normal,40,1.0,False,
Eevee,23.0,Quick attack,Normal,40,1.0,False,
Eevee,23.0,Quick attack,Normal,40,1.0,False,
Eevee,23.0,Quick attack,Normal,40,1.0,False,
Eevee,30.0,Bite,Dark,60,1.0,False,
Eevee,30.0,Bite,Dark,60,1.0,False,
Eevee,30.0,Bite,Dark,60,1.0,False,
Eevee,30.0,Bite,Dark,60,1.0,False,
Eevee,30.0,Bite,Dark,60,1.0,False,
Eevee,,Headbutt,Normal,70,1.0,False,10.0
Eevee,,Headbutt,Normal,70,1.0,False,10.0
Eevee,,Headbutt,Normal,70,1.0,False,10.0
Eevee,,Headbutt,Normal,70,1.0,False,10.0
Eevee,,Headbutt,Normal,70,1.0,False,10.0
Eevee,,Hidden power,Normal,60,1.0,False,29.0
Eevee,,Hidden power,Normal,60,1.0,False,29.0
Eevee,,Hidden power,Normal,60,1.0,False,29.0
Eevee,,Hidden power,Normal,60,1.0,False,29.0
Eevee,,Hidden power,Normal,60,1.0,False,29.0
Eevee,,Iron tail,Steel,100,0.75,False,20.0
Eevee,,Iron tail,Steel,100,0.75,False,20.0
Eevee,,Iron tail,Steel,100,0.75,False,20.0
Eevee,,Iron tail,Steel,100,0.75,False,20.0
Eevee,,Iron tail,Steel,100,0.75,False,20.0
Eevee,,Return,Normal,102,1.0,False,12.0
Eevee,,Return,Normal,102,1.0,False,12.0
Eevee,,Return,Normal,102,1.0,False,12.0
Eevee,,Return,Normal,102,1.0,False,12.0
Eevee,,Return,Normal,102,1.0,False,12.0
Eevee,,Shadow ball,Ghost,80,1.0,False,17.0
Eevee,,Shadow ball,Ghost,80,1.0,False,17.0
Eevee,,Shadow ball,Ghost,80,1.0,False,17.0
Eevee,,Shadow ball,Ghost,80,1.0,False,17.0
Eevee,,Shadow ball,Ghost,80,1.0,False,17.0
Eevee,,Mud-slap,Ground,20,1.0,False,5.0
Eevee,,Mud-slap,Ground,20,1.0,False,5.0
Eevee,,Mud-slap,Ground,20,1.0,False,5.0
Eevee,,Mud-slap,Ground,20,1.0,False,5.0
Eevee,,Mud-slap,Ground,20,1.0,False,5.0
Eevee,,Swift,Normal,60,1.0,False,7.0
Eevee,,Swift,Normal,60,1.0,False,7.0
Eevee,,Swift,Normal,60,1.0,False,7.0
Eevee,,Swift,Normal,60,1.0,False,7.0
Eevee,,Swift,Normal,60,1.0,False,7.0
Vaporeon,1.0,Tackle,Normal,35,0.95,False,
Vaporeon,16.0,Water gun,Water,40,1.0,False,
Vaporeon,23.0,Quick attack,Normal,40,1.0,False,
Vaporeon,30.0,Bite,Dark,60,1.0,False,
Vaporeon,36.0,Aurora beam,Ice,65,1.0,False,
Vaporeon,52.0,Hydro pump,Water,120,0.8,False,
Vaporeon,,Surf,Water,95,1.0,False,17.0
Vaporeon,,Whirlpool,Water,15,0.7,False,27.0
Vaporeon,,Waterfall,Water,80,1.0,False,36.0
Vaporeon,,Headbutt,Normal,70,1.0,False,10.0
Vaporeon,,Hidden power,Normal,60,1.0,False,29.0
Vaporeon,,Blizzard,Ice,120,0.7,False,12.0
Vaporeon,,Hyper beam,Normal,75,0.9,False,65.0
Vaporeon,,Icy wind,Ice,55,0.95,False,27.0
Vaporeon,,Iron tail,Steel,100,0.75,False,20.0
Vaporeon,,Return,Normal,102,1.0,False,12.0
Vaporeon,,Shadow ball,Ghost,80,1.0,False,17.0
Vaporeon,,Mud-slap,Ground,20,1.0,False,5.0
Vaporeon,,Swift,Normal,60,1.0,False,7.0
Jolteon,1.0,Tackle,Normal,35,0.95,False,
Jolteon,16.0,Thundershock,Electric,40,1.0,False,
Jolteon,23.0,Quick attack,Normal,40,1.0,False,
Jolteon,30.0,Double kick,Fighting,60,1.0,False,
Jolteon,36.0,Pin missile,Bug,42,0.85,False,
Jolteon,52.0,Thunder,Electric,120,0.7,False,12.0
Jolteon,,Headbutt,Normal,70,1.0,False,10.0
Jolteon,,Zap cannon,Electric,100,0.5,False,58.0
Jolteon,,Hidden power,Normal,60,1.0,False,29.0
Jolteon,,Hyper beam,Normal,75,0.9,False,65.0
Jolteon,,Iron tail,Steel,100,0.75,False,20.0
Jolteon,,Return,Normal,102,1.0,False,12.0
Jolteon,,Shadow ball,Ghost,80,1.0,False,17.0
Jolteon,,Mud-slap,Ground,20,1.0,False,5.0
Jolteon,,Swift,Normal,60,1.0,False,7.0
Flareon,1.0,Tackle,Normal,35,0.95,False,
Flareon,16.0,Ember,Fire,40,1.0,False,
Flareon,23.0,Quick attack,Normal,40,1.0,False,
Flareon,30.0,Bite,Dark,60,1.0,False,
Flareon,36.0,Fire spin,Fire,15,0.7,False,
Flareon,42.0,Smog,Poison,20,0.7,False,
Flareon,52.0,Flamethrower,Fire,95,1.0,False,
Flareon,,Headbutt,Normal,70,1.0,False,10.0
Flareon,,Zap cannon,Electric,100,0.5,False,58.0
Flareon,,Hidden power,Normal,60,1.0,False,29.0
Flareon,,Hyper beam,Normal,75,0.9,False,65.0
Flareon,,Iron tail,Steel,100,0.75,False,20.0
Flareon,,Return,Normal,102,1.0,False,12.0
Flareon,,Shadow ball,Ghost,80,1.0,False,17.0
Flareon,,Mud-slap,Ground,20,1.0,False,5.0
Flareon,,Fire blast,Fire,120,0.85,False,12.0
Flareon,,Swift,Normal,60,1.0,False,7.0
Porygon,1.0,Tackle,Normal,35,0.95,False,
Porygon,12.0,Psybeam,Psychic,65,1.0,False,
Porygon,36.0,Tri attack,Normal,80,1.0,False,
Porygon,44.0,Zap cannon,Electric,100,0.5,False,58.0
Porygon,,Hidden power,Normal,60,1.0,False,29.0
Porygon,,Blizzard,Ice,120,0.7,False,12.0
Porygon,,Hyper beam,Normal,75,0.9,False,65.0
Porygon,,Icy wind,Ice,55,0.95,False,27.0
Porygon,,Iron tail,Steel,100,0.75,False,20.0
Porygon,,Thunder,Electric,120,0.7,False,12.0
Porygon,,Return,Normal,102,1.0,False,12.0
Porygon,,Psychic,Psychic,90,1.0,False,52.0
Porygon,,Swift,Normal,60,1.0,False,7.0
Porygon,,Thief,Dark,40,1.0,False,30.0
Omanyte,1.0,Constrict,Normal,10,1.0,False,
Omanyte,13.0,Bite,Dark,60,1.0,False,
Omanyte,19.0,Water gun,Water,40,1.0,False,
Omanyte,49.0,Ancientpower,Rock,60,1.0,False,
Omanyte,55.0,Hydro pump,Water,120,0.8,False,
Omanyte,,Surf,Water,95,1.0,False,17.0
Omanyte,,Whirlpool,Water,15,0.7,False,27.0
Omanyte,,Headbutt,Normal,70,1.0,False,10.0
Omanyte,,Rollout,Rock,30,0.9,False,13.0
Omanyte,,Rock smash,Fighting,20,1.0,False,12.0
Omanyte,,Hidden power,Normal,60,1.0,False,29.0
Omanyte,,Blizzard,Ice,120,0.7,False,12.0
Omanyte,,Icy wind,Ice,55,0.95,False,27.0
Omanyte,,Return,Normal,102,1.0,False,12.0
Omanyte,,Thief,Dark,40,1.0,False,30.0
Omastar,1.0,Bite,Dark,60,1.0,False,
Omastar,1.0,Constrict,Normal,10,1.0,False,
Omastar,19.0,Water gun,Water,40,1.0,False,
Omastar,40.0,Spike cannon,Normal,60,1.0,False,
Omastar,54.0,Ancientpower,Rock,60,1.0,False,
Omastar,65.0,Hydro pump,Water,120,0.8,False,
Omastar,,Surf,Water,95,1.0,False,17.0
Omastar,,Whirlpool,Water,15,0.7,False,27.0
Omastar,,Headbutt,Normal,70,1.0,False,10.0
Omastar,,Rollout,Rock,30,0.9,False,13.0
Omastar,,Rock smash,Fighting,20,1.0,False,12.0
Omastar,,Hidden power,Normal,60,1.0,False,29.0
Omastar,,Blizzard,Ice,120,0.7,False,12.0
Omastar,,Hyper beam,Normal,75,0.9,False,65.0
Omastar,,Icy wind,Ice,55,0.95,False,27.0
Omastar,,Return,Normal,102,1.0,False,12.0
Omastar,,Thief,Dark,40,1.0,False,30.0
Kabuto,1.0,Scratch,Normal,40,1.0,False,
Kabuto,10.0,Absorb,Grass,20,1.0,False,
Kabuto,46.0,Mega drain,Grass,40,1.0,False,
Kabuto,55.0,Ancientpower,Rock,60,1.0,False,
Kabuto,,Rollout,Rock,30,0.9,False,13.0
Kabuto,,Rock smash,Fighting,20,1.0,False,12.0
Kabuto,,Hidden power,Normal,60,1.0,False,29.0
Kabuto,,Blizzard,Ice,120,0.7,False,12.0
Kabuto,,Icy wind,Ice,55,0.95,False,27.0
Kabuto,,Giga drain,Grass,60,1.0,False,65.0
Kabuto,,Return,Normal,102,1.0,False,12.0
Kabuto,,Thief,Dark,40,1.0,False,30.0
Kabutops,1.0,Absorb,Grass,20,1.0,False,
Kabutops,1.0,Scratch,Normal,40,1.0,False,
Kabutops,40.0,Slash,Normal,70,1.0,True,
Kabutops,51.0,Mega drain,Grass,40,1.0,False,
Kabutops,65.0,Ancientpower,Rock,60,1.0,False,
Kabutops,,Cut,Normal,50,0.95,False,10.0
Kabutops,,Surf,Water,95,1.0,False,17.0
Kabutops,,Whirlpool,Water,15,0.7,False,27.0
Kabutops,,Headbutt,Normal,70,1.0,False,10.0
Kabutops,,Rollout,Rock,30,0.9,False,13.0
Kabutops,,Rock smash,Fighting,20,1.0,False,12.0
Kabutops,,Hidden power,Normal,60,1.0,False,29.0
Kabutops,,Blizzard,Ice,120,0.7,False,12.0
Kabutops,,Hyper beam,Normal,75,0.9,False,65.0
Kabutops,,Icy wind,Ice,55,0.95,False,27.0
Kabutops,,Giga drain,Grass,60,1.0,False,65.0
Kabutops,,Return,Normal,102,1.0,False,12.0
Kabutops,,Thief,Dark,40,1.0,False,30.0
Kabutops,,Fury cutter,Bug,10,0.95,False,9.0
Aerodactyl,1.0,Wing attack,Flying,60,1.0,False,
Aerodactyl,15.0,Bite,Dark,60,1.0,False,
Aerodactyl,29.0,Ancientpower,Rock,60,1.0,False,
Aerodactyl,50.0,Hyper beam,Normal,75,0.9,False,65.0
Aerodactyl,,Fly,Flying,70,0.95,False,23.0
Aerodactyl,,Headbutt,Normal,70,1.0,False,10.0
Aerodactyl,,Rock smash,Fighting,20,1.0,False,12.0
Aerodactyl,,Hidden power,Normal,60,1.0,False,29.0
Aerodactyl,,Iron tail,Steel,100,0.75,False,20.0
Aerodactyl,,Dragonbreath,Dragon,60,1.0,False,
Aerodactyl,,Earthquake,Ground,100,1.0,False,47.0
Aerodactyl,,Return,Normal,102,1.0,False,12.0
Aerodactyl,,Fire blast,Fire,120,0.85,False,12.0
Aerodactyl,,Swift,Normal,60,1.0,False,7.0
Aerodactyl,,Steel wing,Steel,70,0.9,False,
Snorlax,1.0,Tackle,Normal,35,0.95,False,
Snorlax,29.0,Headbutt,Normal,70,1.0,False,10.0
Snorlax,43.0,Body slam,Normal,85,1.0,False,
Snorlax,50.0,Rollout,Rock,30,0.9,False,13.0
Snorlax,57.0,Hyper beam,Normal,75,0.9,False,65.0
Snorlax,,Surf,Water,95,1.0,False,17.0
Snorlax,,Strength,Normal,80,1.0,False,
Snorlax,,Dynamicpunch,Fighting,100,0.5,False,
Snorlax,,Zap cannon,Electric,100,0.5,False,58.0
Snorlax,,Rock smash,Fighting,20,1.0,False,12.0
Snorlax,,Hidden power,Normal,60,1.0,False,29.0
Snorlax,,Blizzard,Ice,120,0.7,False,12.0
Snorlax,,Icy wind,Ice,55,0.95,False,27.0
Snorlax,,Thunder,Electric,120,0.7,False,12.0
Snorlax,,Earthquake,Ground,100,1.0,False,47.0
Snorlax,,Return,Normal,102,1.0,False,12.0
Snorlax,,Psychic,Psychic,90,1.0,False,52.0
Snorlax,,Shadow ball,Ghost,80,1.0,False,17.0
Snorlax,,Mud-slap,Ground,20,1.0,False,5.0
Snorlax,,Ice punch,Ice,75,1.0,False,12.0
Snorlax,,Fire blast,Fire,120,0.85,False,12.0
Snorlax,,Thunderpunch,Electric,75,1.0,False,
Snorlax,,Fire punch,Fire,75,1.0,False,12.0
Articuno,1.0,Gust,Flying,40,1.0,False,
Articuno,1.0,Powder snow,Ice,40,1.0,False,
Articuno,49.0,Ice beam,Ice,95,1.0,False,
Articuno,73.0,Blizzard,Ice,120,0.7,False,12.0
Articuno,,Fly,Flying,70,0.95,False,23.0
Articuno,,Rock smash,Fighting,20,1.0,False,12.0
Articuno,,Hidden power,Normal,60,1.0,False,29.0
Articuno,,Hyper beam,Normal,75,0.9,False,65.0
Articuno,,Icy wind,Ice,55,0.95,False,27.0
Articuno,,Return,Normal,102,1.0,False,12.0
Articuno,,Mud-slap,Ground,20,1.0,False,5.0
Articuno,,Swift,Normal,60,1.0,False,7.0
Articuno,,Steel wing,Steel,70,0.9,False,
Zapdos,1.0,Peck,Flying,35,1.0,False,
Zapdos,1.0,Thundershock,Electric,40,1.0,False,
Zapdos,49.0,Drill peck,Flying,80,1.0,False,
Zapdos,73.0,Thunder,Electric,120,0.7,False,12.0
Zapdos,,Fly,Flying,70,0.95,False,23.0
Zapdos,,Zap cannon,Electric,100,0.5,False,58.0
Zapdos,,Rock smash,Fighting,20,1.0,False,12.0
Zapdos,,Hidden power,Normal,60,1.0,False,29.0
Zapdos,,Hyper beam,Normal,75,0.9,False,65.0
Zapdos,,Return,Normal,102,1.0,False,12.0
Zapdos,,Mud-slap,Ground,20,1.0,False,5.0
Zapdos,,Swift,Normal,60,1.0,False,7.0
Zapdos,,Steel wing,Steel,70,0.9,False,
Moltres,1.0,Ember,Fire,40,1.0,False,
Moltres,1.0,Wing attack,Flying,60,1.0,False,
Moltres,13.0,Fire spin,Fire,15,0.7,False,
Moltres,49.0,Flamethrower,Fire,95,1.0,False,
Moltres,,Fly,Flying,70,0.95,False,23.0
Moltres,,Rock smash,Fighting,20,1.0,False,12.0
Moltres,,Hidden power,Normal,60,1.0,False,29.0
Moltres,,Hyper beam,Normal,75,0.9,False,65.0
Moltres,,Return,Normal,102,1.0,False,12.0
Moltres,,Mud-slap,Ground,20,1.0,False,5.0
Moltres,,Fire blast,Fire,120,0.85,False,12.0
Moltres,,Swift,Normal,60,1.0,False,7.0
Moltres,,Steel wing,Steel,70,0.9,False,
Dratini,1.0,Wrap,Normal,15,0.85,False,
Dratini,15.0,Twister,Dragon,40,1.0,False,
Dratini,29.0,Slam,Normal,80,0.75,False,
Dratini,50.0,Outrage,Dragon,90,1.0,False,
Dratini,57.0,Hyper beam,Normal,75,0.9,False,65.0
Dratini,,Surf,Water,95,1.0,False,17.0
Dratini,,Waterfall,Water,80,1.0,False,36.0
Dratini,,Headbutt,Normal,70,1.0,False,10.0
Dratini,,Zap cannon,Electric,100,0.5,False,58.0
Dratini,,Hidden power,Normal,60,1.0,False,29.0
Dratini,,Blizzard,Ice,120,0.7,False,12.0
Dratini,,Icy wind,Ice,55,0.95,False,27.0
Dratini,,Iron tail,Steel,100,0.75,False,20.0
Dratini,,Dragonbreath,Dragon,60,1.0,False,
Dratini,,Thunder,Electric,120,0.7,False,12.0
Dratini,,Return,Normal,102,1.0,False,12.0
Dratini,,Fire blast,Fire,120,0.85,False,12.0
Dratini,,Swift,Normal,60,1.0,False,7.0
Dragonair,1.0,Twister,Dragon,40,1.0,False,
Dragonair,1.0,Wrap,Normal,15,0.85,False,
Dragonair,29.0,Slam,Normal,80,0.75,False,
Dragonair,56.0,Outrage,Dragon,90,1.0,False,
Dragonair,65.0,Hyper beam,Normal,75,0.9,False,65.0
Dragonair,,Surf,Water,95,1.0,False,17.0
Dragonair,,Waterfall,Water,80,1.0,False,36.0
Dragonair,,Headbutt,Normal,70,1.0,False,10.0
Dragonair,,Zap cannon,Electric,100,0.5,False,58.0
Dragonair,,Hidden power,Normal,60,1.0,False,29.0
Dragonair,,Blizzard,Ice,120,0.7,False,12.0
Dragonair,,Icy wind,Ice,55,0.95,False,27.0
Dragonair,,Iron tail,Steel,100,0.75,False,20.0
Dragonair,,Dragonbreath,Dragon,60,1.0,False,
Dragonair,,Thunder,Electric,120,0.7,False,12.0
Dragonair,,Return,Normal,102,1.0,False,12.0
Dragonair,,Fire blast,Fire,120,0.85,False,12.0
Dragonair,,Swift,Normal,60,1.0,False,7.0
Dragonite,1.0,Twister,Dragon,40,1.0,False,
Dragonite,1.0,Wrap,Normal,15,0.85,False,
Dragonite,29.0,Slam,Normal,80,0.75,False,
Dragonite,55.0,Wing attack,Flying,60,1.0,False,
Dragonite,61.0,Outrage,Dragon,90,1.0,False,
Dragonite,75.0,Hyper beam,Normal,75,0.9,False,65.0
Dragonite,,Fly,Flying,70,0.95,False,23.0
Dragonite,,Surf,Water,95,1.0,False,17.0
Dragonite,,Strength,Normal,80,1.0,False,
Dragonite,,Whirlpool,Water,15,0.7,False,27.0
Dragonite,,Waterfall,Water,80,1.0,False,36.0
Dragonite,,Dynamicpunch,Fighting,100,0.5,False,
Dragonite,,Headbutt,Normal,70,1.0,False,10.0
Dragonite,,Zap cannon,Electric,100,0.5,False,58.0
Dragonite,,Rock smash,Fighting,20,1.0,False,12.0
Dragonite,,Hidden power,Normal,60,1.0,False,29.0
Dragonite,,Blizzard,Ice,120,0.7,False,12.0
Dragonite,,Icy wind,Ice,55,0.95,False,27.0
Dragonite,,Iron tail,Steel,100,0.75,False,20.0
Dragonite,,Dragonbreath,Dragon,60,1.0,False,
Dragonite,,Thunder,Electric,120,0.7,False,12.0
Dragonite,,Return,Normal,102,1.0,False,12.0
Dragonite,,Mud-slap,Ground,20,1.0,False,5.0
Dragonite,,Ice punch,Ice,75,1.0,False,12.0
Dragonite,,Fire blast,Fire,120,0.85,False,12.0
Dragonite,,Swift,Normal,60,1.0,False,7.0
Dragonite,,Thunderpunch,Electric,75,1.0,False,
Dragonite,,Steel wing,Steel,70,0.9,False,
Dragonite,,Fire punch,Fire,75,1.0,False,12.0
Dragonite,,Fury cutter,Bug,10,0.95,False,9.0
Mewtwo,1.0,Confusion,Psychic,50,1.0,False,
Mewtwo,22.0,Swift,Normal,60,1.0,False,7.0
Mewtwo,44.0,Future sight,Psychic,80,0.9,False,
Mewtwo,66.0,Psychic,Psychic,90,1.0,False,52.0
Mewtwo,,Strength,Normal,80,1.0,False,
Mewtwo,,Dynamicpunch,Fighting,100,0.5,False,
Mewtwo,,Headbutt,Normal,70,1.0,False,10.0
Mewtwo,,Zap cannon,Electric,100,0.5,False,58.0
Mewtwo,,Rock smash,Fighting,20,1.0,False,12.0
Mewtwo,,Hidden power,Normal,60,1.0,False,29.0
Mewtwo,,Blizzard,Ice,120,0.7,False,12.0
Mewtwo,,Hyper beam,Normal,75,0.9,False,65.0
Mewtwo,,Icy wind,Ice,55,0.95,False,27.0
Mewtwo,,Iron tail,Steel,100,0.75,False,20.0
Mewtwo,,Thunder,Electric,120,0.7,False,12.0
Mewtwo,,Return,Normal,102,1.0,False,12.0
Mewtwo,,Shadow ball,Ghost,80,1.0,False,17.0
Mewtwo,,Mud-slap,Ground,20,1.0,False,5.0
Mewtwo,,Ice punch,Ice,75,1.0,False,12.0
Mewtwo,,Fire blast,Fire,120,0.85,False,12.0
Mewtwo,,Thunderpunch,Electric,75,1.0,False,
Mewtwo,,Fire punch,Fire,75,1.0,False,12.0
Mew,1.0,Pound,Normal,40,1.0,False,
Mew,20.0,Mega punch,Normal,80,0.85,False,
Mew,40.0,Psychic,Psychic,90,1.0,False,52.0
Mew,50.0,Ancientpower,Rock,60,1.0,False,
Mew,,Cut,Normal,50,0.95,False,10.0
Mew,,Fly,Flying,70,0.95,False,23.0
Mew,,Surf,Water,95,1.0,False,17.0
Mew,,Strength,Normal,80,1.0,False,
Mew,,Whirlpool,Water,15,0.7,False,27.0
Mew,,Waterfall,Water,80,1.0,False,36.0
Mew,,Dynamicpunch,Fighting,100,0.5,False,
Mew,,Headbutt,Normal,70,1.0,False,10.0
Mew,,Rollout,Rock,30,0.9,False,13.0
Mew,,Zap cannon,Electric,100,0.5,False,58.0
Mew,,Rock smash,Fighting,20,1.0,False,12.0
Mew,,Hidden power,Normal,60,1.0,False,29.0
Mew,,Blizzard,Ice,120,0.7,False,12.0
Mew,,Hyper beam,Normal,75,0.9,False,65.0
Mew,,Icy wind,Ice,55,0.95,False,27.0
Mew,,Giga drain,Grass,60,1.0,False,65.0
Mew,,Iron tail,Steel,100,0.75,False,20.0
Mew,,Dragonbreath,Dragon,60,1.0,False,
Mew,,Thunder,Electric,120,0.7,False,12.0
Mew,,Earthquake,Ground,100,1.0,False,47.0
Mew,,Return,Normal,102,1.0,False,12.0
Mew,,Dig,Ground,60,1.0,False,14.0
Mew,,Shadow ball,Ghost,80,1.0,False,17.0
Mew,,Mud-slap,Ground,20,1.0,False,5.0
Mew,,Ice punch,Ice,75,1.0,False,12.0
Mew,,Sludge bomb,Poison,90,1.0,False,28.0
Mew,,Fire blast,Fire,120,0.85,False,12.0
Mew,,Swift,Normal,60,1.0,False,7.0
Mew,,Thunderpunch,Electric,75,1.0,False,
Mew,,Thief,Dark,40,1.0,False,30.0
Mew,,Steel wing,Steel,70,0.9,False,
Mew,,Fire punch,Fire,75,1.0,False,12.0
Mew,,Fury cutter,Bug,10,0.95,False,9.0
Chikorita,1.0,Tackle,Normal,35,0.95,False,
Chikorita,8.0,Razor leaf,Grass,55,0.95,True,
Chikorita,29.0,Body slam,Normal,85,1.0,False,
Chikorita,,Cut,Normal,50,0.95,False,10.0
Chikorita,,Headbutt,Normal,70,1.0,False,10.0
Chikorita,,Hidden power,Normal,60,1.0,False,29.0
Chikorita,,Giga drain,Grass,60,1.0,False,65.0
Chikorita,,Iron tail,Steel,100,0.75,False,20.0
Chikorita,,Return,Normal,102,1.0,False,12.0
Chikorita,,Mud-slap,Ground,20,1.0,False,5.0
Bayleef,1.0,Razor leaf,Grass,55,0.95,True,
Bayleef,1.0,Tackle,Normal,35,0.95,False,
Bayleef,31.0,Body slam,Normal,85,1.0,False,
Bayleef,,Cut,Normal,50,0.95,False,10.0
Bayleef,,Strength,Normal,80,1.0,False,
Bayleef,,Headbutt,Normal,70,1.0,False,10.0
Bayleef,,Rock smash,Fighting,20,1.0,False,12.0
Bayleef,,Hidden power,Normal,60,1.0,False,29.0
Bayleef,,Giga drain,Grass,60,1.0,False,65.0
Bayleef,,Iron tail,Steel,100,0.75,False,20.0
Bayleef,,Return,Normal,102,1.0,False,12.0
Bayleef,,Mud-slap,Ground,20,1.0,False,5.0
Bayleef,,Fury cutter,Bug,10,0.95,False,9.0
Meganium,1.0,Razor leaf,Grass,55,0.95,True,
Meganium,1.0,Tackle,Normal,35,0.95,False,
Meganium,31.0,Body slam,Normal,85,1.0,False,
Meganium,,Cut,Normal,50,0.95,False,10.0
Meganium,,Strength,Normal,80,1.0,False,
Meganium,,Headbutt,Normal,70,1.0,False,10.0
Meganium,,Rock smash,Fighting,20,1.0,False,12.0
Meganium,,Hidden power,Normal,60,1.0,False,29.0
Meganium,,Hyper beam,Normal,75,0.9,False,65.0
Meganium,,Giga drain,Grass,60,1.0,False,65.0
Meganium,,Iron tail,Steel,100,0.75,False,20.0
Meganium,,Earthquake,Ground,100,1.0,False,47.0
Meganium,,Return,Normal,102,1.0,False,12.0
Meganium,,Mud-slap,Ground,20,1.0,False,5.0
Meganium,,Fury cutter,Bug,10,0.95,False,9.0
Cyndaquil,1.0,Tackle,Normal,35,0.95,False,
Cyndaquil,12.0,Ember,Fire,40,1.0,False,
Cyndaquil,19.0,Quick attack,Normal,40,1.0,False,
Cyndaquil,27.0,Flame wheel,Fire,60,1.0,False,
Cyndaquil,36.0,Swift,Normal,60,1.0,False,7.0
Cyndaquil,46.0,Flamethrower,Fire,95,1.0,False,
Cyndaquil,,Cut,Normal,50,0.95,False,10.0
Cyndaquil,,Headbutt,Normal,70,1.0,False,10.0
Cyndaquil,,Rollout,Rock,30,0.9,False,13.0
Cyndaquil,,Hidden power,Normal,60,1.0,False,29.0
Cyndaquil,,Iron tail,Steel,100,0.75,False,20.0
Cyndaquil,,Return,Normal,102,1.0,False,12.0
Cyndaquil,,Dig,Ground,60,1.0,False,14.0
Cyndaquil,,Mud-slap,Ground,20,1.0,False,5.0
Cyndaquil,,Fire blast,Fire,120,0.85,False,12.0
Quilava,1.0,Tackle,Normal,35,0.95,False,
Quilava,12.0,Ember,Fire,40,1.0,False,
Quilava,21.0,Quick attack,Normal,40,1.0,False,
Quilava,31.0,Flame wheel,Fire,60,1.0,False,
Quilava,42.0,Swift,Normal,60,1.0,False,7.0
Quilava,54.0,Flamethrower,Fire,95,1.0,False,
Quilava,,Cut,Normal,50,0.95,False,10.0
Quilava,,Strength,Normal,80,1.0,False,
Quilava,,Headbutt,Normal,70,1.0,False,10.0
Quilava,,Rollout,Rock,30,0.9,False,13.0
Quilava,,Rock smash,Fighting,20,1.0,False,12.0
