enc_id,trainer_name_enc,location_enc,pokemon_enc,level_enc,stage_enc,hp_enc,attack_enc,defense_enc,sp_attack_enc,sp_defense_enc,speed_enc,types_enc,exp_type_enc,exp_enc,move1_name_enc,move1_type_enc,move1_power_enc,move1_accuracy_enc,move1_crit_enc,move2_name_enc,move2_type_enc,move2_power_enc,move2_accuracy_enc,move2_crit_enc,move3_name_enc,move3_type_enc,move3_power_enc,move3_accuracy_enc,move3_crit_enc,move4_name_enc,move4_type_enc,move4_power_enc,move4_accuracy_enc,move4_crit_enc
503,kanto_elite_four_karen,indigo_plateau_pokemon_league,vileplume,42,48,127,78,89,101,93,57,Grass/Poison,Medium Slow,66505,Acid,Poison,40,1.0,False,Petal Dance,Grass,70,1.0,False,-,-,-,-,-,-,-,-,-,-
504,kanto_elite_four_will,indigo_plateau_pokemon_league,jynx,41,48,113,56,43,109,93,93,Ice/Psychic,Medium Fast,68921,Ice Punch,Ice,75,1.0,False,DoubleSlap,Normal,45,0.85,False,Psychic,Psychic,90,1.0,False,-,-,-,-,-
505,kanto_elite_four_will,indigo_plateau_pokemon_league,slowbro,41,48,137,77,105,97,81,40,Psychic/Water,Medium Fast,68921,Body Slam,Normal,85,1.0,False,Psychic,Psychic,90,1.0,False,-,-,-,-,-,-,-,-,-,-
506,kanto_elite_four_koga,indigo_plateau_pokemon_league,venomoth,41,48,117,68,64,89,78,89,Bug/Poison,Medium Fast,68921,psybeam,Psychic,65,1.0,False,gust,Flying,40,1.0,False,leech life,Bug,20,1.0,False,confusion,Psychic,50,1.0,False
507,kanto_elite_four_will,indigo_plateau_pokemon_league,xatu,42,48,115,78,73,95,74,95,Flying/Psychic,Medium Fast,74088,Quick Attack,Normal,40,1.0,False,Future Sight,Psychic,80,0.9,False,Psychic,Psychic,90,1.0,False,-,-,-,-,-
508,kanto_elite_four_koga,indigo_plateau_pokemon_league,muk,42,48,149,104,78,70,99,57,Poison,Medium Fast,74088,Sludge Bomb,Poison,90,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
509,kanto_elite_four_bruno,indigo_plateau_pokemon_league,hitmontop,42,48,103,95,94,45,108,74,Fighting,Medium Fast,74088,Quick Attack,Normal,40,1.0,False,Dig,Ground,60,1.0,False,Pursuit,Dark,40,1.0,False,-,-,-,-,-
510,kanto_elite_four_bruno,indigo_plateau_pokemon_league,hitmonlee,42,48,103,116,59,45,108,89,Fighting,Medium Fast,74088,Double Kick,Fighting,60,1.0,False,Hi Jump Kick,Fighting,85,0.9,False,-,-,-,-,-,-,-,-,-,-
511,kanto_elite_four_bruno,indigo_plateau_pokemon_league,hitmonchan,42,48,103,104,81,45,108,79,Fighting,Medium Fast,74088,Ice Punch,Ice,75,1.0,False,Fire Punch,Fire,75,1.0,False,ThunderPunch,Electric,75,1.0,False,Mach Punch,Fighting,40,1.0,False
512,kanto_elite_four_karen,indigo_plateau_pokemon_league,umbreon,42,48,144,65,110,68,125,70,Dark,Medium Fast,74088,Faint Attack,Dark,60,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
513,kanto_elite_four_karen,indigo_plateau_pokemon_league,murkrow,44,48,120,85,55,93,55,96,Dark/Flying,Medium Slow,77440,Faint Attack,Dark,60,1.0,False,Pursuit,Dark,40,1.0,False,Quick Attack,Normal,40,1.0,False,-,-,-,-,-
514,kanto_elite_four_koga,indigo_plateau_pokemon_league,forretress,43,48,126,93,135,67,67,50,Bug/Steel,Medium Fast,79507,Swift,Normal,60,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
515,kanto_elite_four_bruno,indigo_plateau_pokemon_league,onix,43,48,92,54,152,41,54,76,Ground/Rock,Medium Fast,79507,slam,Normal,80,0.75,False,rage,Normal,20,1.0,False,rock throw,Rock,50,0.9,False,bind,Normal,15,0.75,False
516,kanto_elite_four_karen,indigo_plateau_pokemon_league,gengar,45,48,122,69,72,135,86,115,Ghost/Poison,Medium Slow,83335,lick,Ghost,20,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
517,kanto_elite_four_koga,indigo_plateau_pokemon_league,crobat,44,48,138,95,85,78,86,130,Flying/Poison,Medium Fast,85184,wing attack,Flying,60,1.0,False,bite,Dark,60,1.0,False,leech life,Bug,20,1.0,False,-,-,-,-,-
518,kanto_elite_four_will,indigo_plateau_pokemon_league,exeggutor,41,48,137,93,84,118,68,60,Grass/Psychic,Slow,86151,egg bomb,Normal,100,0.75,False,stomp,Normal,65,1.0,False,barrage,Normal,45,0.85,False,confusion,Psychic,50,1.0,False
519,kanto_elite_four_bruno,indigo_plateau_pokemon_league,machamp,46,48,148,136,89,76,95,67,Fighting,Medium Slow,89523,Rock Slide,Rock,75,0.9,False,Cross Chop,Fighting,100,0.8,True,Vital Throw,Fighting,70,1.0,False,-,-,-,-,-
520,champion_lance,indigo_plateau_pokemon_league,charizard,46,48,137,94,87,117,95,108,Fire/Flying,Medium Slow,89523,slash,Normal,70,1.0,True,wing attack,Flying,60,1.0,False,flamethrower,Fire,95,1.0,False,rage,Normal,20,1.0,False
521,champion_lance,indigo_plateau_pokemon_league,gyarados,44,48,147,126,85,69,104,87,Flying/Water,Slow,106480,hydro pump,Water,120,0.8,False,twister,Dragon,40,1.0,False,bite,Dark,60,1.0,False,thrash,Normal,90,1.0,False
522,champion_lance,indigo_plateau_pokemon_league,aerodactyl,46,48,139,113,75,72,85,136,Flying/Rock,Slow,121670,ancientpower,Rock,60,1.0,False,bite,Dark,60,1.0,False,wing attack,Flying,60,1.0,False,-,-,-,-,-
523,kanto_elite_four_karen,indigo_plateau_pokemon_league,houndoom,47,48,141,96,66,122,94,106,Dark/Fire,Slow,129778,Crunch,Dark,80,1.0,False,Flamethrower,Fire,95,1.0,False,Pursuit,Dark,40,1.0,False,-,-,-,-,-
524,champion_lance,indigo_plateau_pokemon_league,dragonite,47,48,152,143,105,111,111,92,Dragon/Flying,Slow,129778,slam,Normal,80,0.75,False,twister,Dragon,40,1.0,False,wrap,Normal,15,0.85,False,-,-,-,-,-
525,champion_lance,indigo_plateau_pokemon_league,dragonite,47,48,152,143,105,111,111,92,Dragon/Flying,Slow,129778,slam,Normal,80,0.75,False,twister,Dragon,40,1.0,False,wrap,Normal,15,0.85,False,-,-,-,-,-
526,champion_lance,indigo_plateau_pokemon_league,dragonite,50,48,162,152,112,118,118,98,Dragon/Flying,Slow,156250,slam,Normal,80,0.75,False,twister,Dragon,40,1.0,False,wrap,Normal,15,0.85,False,-,-,-,-,-
527,juggler_fritz,ss_aqua,mr_mime,29,49,66,36,47,67,79,61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
528,sailor_stanly,ss_aqua,psyduck,26,49,66,36,34,42,35,37,Water,Medium Fast,17576,confusion,Psychic,50,1.0,False,scratch,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
529,juggler_fritz,ss_aqua,machoke,29,49,90,68,50,38,44,35,Fighting,Medium Slow,19411,karate chop,Fighting,50,1.0,True,low kick,Fighting,50,0.9,False,-,-,-,-,-,-,-,-,-,-
530,firebreather_lyle,ss_aqua,koffing,28,49,64,46,62,43,34,29,Poison,Medium Fast,21952,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
531,firebreather_lyle,ss_aqua,koffing,28,49,64,46,62,43,34,29,Poison,Medium Fast,21952,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
532,sailor_stanly,ss_aqua,machop,31,49,89,60,40,31,31,31,Fighting,Medium Slow,24294,vital throw,Fighting,70,1.0,False,karate chop,Fighting,50,1.0,True,low kick,Fighting,50,0.9,False,-,-,-,-,-
533,juggler_fritz,ss_aqua,magmar,29,49,81,65,42,67,58,63,Fire,Medium Fast,24389,ember,Fire,40,1.0,False,fire punch,Fire,75,1.0,False,smog,Poison,20,0.7,False,-,-,-,-,-
534,pokefan_colin,ss_aqua,delibird,32,49,75,45,38,51,38,58,Flying/Ice,Fast,26214,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
535,hiker_noland,ss_aqua,sandslash,31,49,87,73,78,37,44,50,Ground,Medium Fast,29791,slash,Normal,70,1.0,True,poison sting,Poison,15,1.0,False,scratch,Normal,40,1.0,False,-,-,-,-,-
536,firebreather_lyle,ss_aqua,flareon,31,49,86,91,47,68,78,50,Fire,Medium Fast,29791,bite,Dark,60,1.0,False,quick attack,Normal,40,1.0,False,ember,Fire,40,1.0,False,tackle,Normal,35,0.95,False
537,twins_meg_&_peg,ss_aqua,teddiursa,31,49,78,58,40,40,40,36,Normal,Medium Fast,29791,faint attack,Dark,60,1.0,False,fury swipes,Normal,54,0.8,False,lick,Ghost,20,1.0,False,scratch,Normal,40,1.0,False
538,twins_meg_&_peg,ss_aqua,phanpy,31,49,96,45,47,34,34,36,Ground,Medium Fast,29791,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
539,hiker_noland,ss_aqua,golem,33,49,95,84,96,46,53,39,Ground/Rock,Medium Slow,29949,magnitude,Ground,71,1.0,False,rock throw,Rock,50,0.9,False,tackle,Normal,35,0.95,False,-,-,-,-,-
540,sailor_stanly,ss_aqua,machoke,33,49,101,76,56,43,49,39,Fighting,Medium Slow,29949,karate chop,Fighting,50,1.0,True,low kick,Fighting,50,0.9,False,-,-,-,-,-,-,-,-,-,-
541,sailor_jeff,ss_aqua,raticate,32,49,82,62,48,42,54,72,Normal,Medium Fast,32768,pursuit,Dark,40,1.0,False,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False
542,sailor_jeff,ss_aqua,raticate,32,49,82,62,48,42,54,72,Normal,Medium Fast,32768,pursuit,Dark,40,1.0,False,hyper fang,Normal,80,0.9,False,quick attack,Normal,40,1.0,False,tackle,Normal,35,0.95,False
543,picnicker_debra,ss_aqua,seaking,33,49,95,69,54,53,63,56,Water,Medium Fast,35937,fury attack,Normal,45,0.85,False,horn attack,Normal,65,1.0,False,peck,Flying,35,1.0,False,-,-,-,-,-
544,guitarist_vincent,vermilion_city_gym,magnemite,27,50,54,28,47,60,39,33,Electric,Medium Fast,19683,thundershock,Electric,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
545,gentleman_gregory,vermilion_city_gym,flaaffy,33,50,94,47,46,63,49,39,Electric,Medium Slow,29949,tackle,Normal,35,0.95,False,thundershock,Electric,40,1.0,False,-,-,-,-,-,-,-,-,-,-
546,guitarist_vincent,vermilion_city_gym,magnemite,32,50,63,33,54,70,45,38,Electric,Medium Fast,32768,thundershock,Electric,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
547,guitarist_vincent,vermilion_city_gym,magnemite,32,50,63,33,54,70,45,38,Electric,Medium Fast,32768,thundershock,Electric,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
548,guitarist_vincent,vermilion_city_gym,voltorb,33,50,74,30,43,46,46,76,Electric,Medium Fast,35937,rollout,Rock,30,0.9,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
549,juggler_horton,vermilion_city_gym,electrode,33,50,87,43,56,63,63,102,Electric,Medium Fast,35937,rollout,Rock,30,0.9,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
550,juggler_horton,vermilion_city_gym,electrode,33,50,87,43,56,63,63,102,Electric,Medium Fast,35937,rollout,Rock,30,0.9,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
551,juggler_horton,vermilion_city_gym,electrode,33,50,87,43,56,63,63,102,Electric,Medium Fast,35937,rollout,Rock,30,0.9,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
552,juggler_horton,vermilion_city_gym,electrode,33,50,87,43,56,63,63,102,Electric,Medium Fast,35937,rollout,Rock,30,0.9,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
553,gentleman_gregory,vermilion_city_gym,pikachu,37,50,78,52,33,47,40,77,Electric,Medium Fast,50653,thunderbolt,Electric,95,1.0,False,slam,Normal,80,0.75,False,quick attack,Normal,40,1.0,False,thundershock,Electric,40,1.0,False
554,gym_leader_lt._surge,vermilion_city_gym,electrode,40,50,104,52,67,75,75,123,Electric,Medium Fast,64000,Swift,Normal,60,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
555,gym_leader_lt._surge,vermilion_city_gym,magneton,40,50,96,60,87,107,67,67,Electric,Medium Fast,64000,Zap Cannon,Electric,100,0.5,False,Swift,Normal,60,1.0,False,-,-,-,-,-,-,-,-,-,-
556,gym_leader_lt._surge,vermilion_city_gym,electrode,40,50,104,52,67,75,75,123,Electric,Medium Fast,64000,Swift,Normal,60,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
557,gym_leader_lt._surge,vermilion_city_gym,raichu,44,50,113,92,60,91,82,100,Electric,Medium Fast,85184,Thunderbolt,Electric,95,1.0,False,Thunder,Electric,120,0.7,False,Quick Attack,Normal,40,1.0,False,-,-,-,-,-
558,gym_leader_lt._surge,vermilion_city_gym,electabuzz,46,50,123,89,64,99,90,108,Electric,Medium Fast,97336,ThunderPunch,Electric,75,1.0,False,Thunder,Electric,120,0.7,False,Quick Attack,Normal,40,1.0,False,-,-,-,-,-
559,pokefan_rex,route_6,phanpy,35,51,113,53,52,38,38,38,Ground,Medium Fast,42875,rollout,Rock,30,0.9,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
560,pokefan_allan,route_6,teddiursa,35,51,92,67,45,45,45,38,Normal,Medium Fast,42875,faint attack,Dark,60,1.0,False,fury swipes,Normal,54,0.8,False,lick,Ghost,20,1.0,False,scratch,Normal,40,1.0,False
561,psychic_jared,saffron_city_gym,mr_mime,32,52,72,39,51,74,86,67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
562,gym_leader_sabrina,saffron_city_gym,mr_mime,46,52,104,52,76,103,121,95,-,-,-,Psychic,Psychic,90,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
563,medium_doris,saffron_city_gym,slowpoke,34,52,110,53,54,37,37,20,Psychic/Water,Medium Fast,39304,headbutt,Normal,70,1.0,False,headbutt,Normal,70,1.0,False,confusion,Psychic,50,1.0,False,confusion,Psychic,50,1.0,False
564,psychic_jared,saffron_city_gym,exeggcute,32,52,85,36,45,48,38,35,Grass/Psychic,Slow,40960,confusion,Psychic,50,1.0,False,barrage,Normal,45,0.85,False,-,-,-,-,-,-,-,-,-,-
565,medium_rebecca,saffron_city_gym,drowzee,35,52,92,37,42,40,73,40,Psychic,Medium Fast,42875,headbutt,Normal,70,1.0,False,confusion,Psychic,50,1.0,False,pound,Normal,40,1.0,False,-,-,-,-,-
566,medium_rebecca,saffron_city_gym,hypno,35,52,110,61,59,61,91,57,Psychic,Medium Fast,42875,headbutt,Normal,70,1.0,False,confusion,Psychic,50,1.0,False,pound,Normal,40,1.0,False,-,-,-,-,-
567,psychic_franklin,saffron_city_gym,kadabra,37,52,82,37,33,99,62,88,Psychic,Medium Slow,43808,future sight,Psychic,80,0.9,False,psybeam,Psychic,65,1.0,False,confusion,Psychic,50,1.0,False,-,-,-,-,-
568,medium_doris,saffron_city_gym,slowbro,36,52,120,64,89,82,68,32,Psychic/Water,Medium Fast,46656,headbutt,Normal,70,1.0,False,headbutt,Normal,70,1.0,False,confusion,Psychic,50,1.0,False,confusion,Psychic,50,1.0,False
569,psychic_jared,saffron_city_gym,exeggcute,35,52,92,39,66,52,42,38,Grass/Psychic,Slow,53593,confusion,Psychic,50,1.0,False,barrage,Normal,45,0.85,False,-,-,-,-,-,-,-,-,-,-
570,gym_leader_sabrina,saffron_city_gym,espeon,46,52,127,71,72,131,98,113,Psychic,Medium Fast,97336,Quick Attack,Normal,40,1.0,False,Swift,Normal,60,1.0,False,Psychic,Psychic,90,1.0,False,-,-,-,-,-
571,gym_leader_sabrina,saffron_city_gym,alakazam,48,52,123,59,60,141,93,127,Psychic,Medium Slow,102810,Future Sight,Psychic,80,0.9,False,Psychic,Psychic,90,1.0,False,-,-,-,-,-,-,-,-,-,-
572,biker_dwayne,route_8,koffing,27,53,62,44,60,41,33,28,Poison,Medium Fast,19683,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
573,biker_dwayne,route_8,koffing,28,53,64,46,62,43,34,29,Poison,Medium Fast,21952,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
574,biker_dwayne,route_8,koffing,29,53,66,47,64,44,35,29,Poison,Medium Fast,24389,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
575,biker_dwayne,route_8,koffing,30,53,68,49,66,45,36,30,Poison,Medium Fast,27000,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
576,biker_zeke,route_8,koffing,32,53,72,52,70,48,38,32,Poison,Medium Fast,32768,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
577,biker_zeke,route_8,koffing,32,53,72,52,70,48,38,32,Poison,Medium Fast,32768,sludge,Poison,65,1.0,False,smog,Poison,20,0.7,False,tackle,Normal,35,0.95,False,-,-,-,-,-
578,super_nerd_tom,route_8,magnemite,32,53,63,33,54,70,45,38,Electric,Medium Fast,32768,thundershock,Electric,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
579,super_nerd_tom,route_8,magnemite,32,53,63,33,54,70,45,38,Electric,Medium Fast,32768,thundershock,Electric,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
580,super_nerd_tom,route_8,magnemite,32,53,63,33,54,70,45,38,Electric,Medium Fast,32768,thundershock,Electric,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-
581,biker_harris,route_8,flareon,34,53,93,99,51,75,85,54,Fire,Medium Fast,39304,bite,Dark,60,1.0,False,quick attack,Normal,40,1.0,False,ember,Fire,40,1.0,False,tackle,Normal,35,0.95,False
582,super_nerd_sam,route_8,grimer,34,53,103,65,44,37,44,27,Poison,Medium Fast,39304,sludge,Poison,65,1.0,False,pound,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
583,super_nerd_sam,route_8,muk,34,53,120,82,61,54,78,44,Poison,Medium Fast,39304,pound,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
584,pokefan_robert,route_10,quagsire,33,55,110,67,66,53,53,33,Ground/Water,Medium Fast,35937,slam,Normal,80,0.75,False,water gun,Water,40,1.0,False,-,-,-,-,-,-,-,-,-,-
585,hiker_jim,route_10,machamp,35,55,108,103,66,56,70,49,Fighting,Medium Slow,36435,vital throw,Fighting,70,1.0,False,karate chop,Fighting,50,1.0,True,low kick,Fighting,50,0.9,False,-,-,-,-,-
586,camper_sid,route_9,poliwrath,29,57,95,59,64,50,61,50,Fighting/Water,Medium Slow,19411,doubleslap,Normal,45,0.85,False,water gun,Water,40,1.0,False,-,-,-,-,-,-,-,-,-,-
587,picnicker_edna,route_9,nidorina,30,57,82,45,51,42,42,44,Poison,Medium Slow,21760,poison sting,Poison,15,1.0,False,double kick,Fighting,60,1.0,False,scratch,Normal,40,1.0,False,tackle,Normal,35,0.95,False
588,hiker_tim,route_9,graveler,31,57,75,70,81,37,37,31,Ground/Rock,Medium Slow,24294,magnitude,Ground,71,1.0,False,rock throw,Rock,50,0.9,False,tackle,Normal,35,0.95,False,-,-,-,-,-
589,hiker_tim,route_9,graveler,31,57,75,70,81,37,37,31,Ground/Rock,Medium Slow,24294,magnitude,Ground,71,1.0,False,rock throw,Rock,50,0.9,False,tackle,Normal,35,0.95,False,-,-,-,-,-
590,hiker_tim,route_9,graveler,31,57,75,70,81,37,37,31,Ground/Rock,Medium Slow,24294,magnitude,Ground,71,1.0,False,rock throw,Rock,50,0.9,False,tackle,Normal,35,0.95,False,-,-,-,-,-
591,camper_sid,route_9,primeape,29,57,81,71,44,44,50,64,Fighting,Medium Fast,24389,fury swipes,Normal,54,0.8,False,karate chop,Fighting,50,1.0,True,low kick,Fighting,50,0.9,False,rage,Normal,20,1.0,False
592,picnicker_heidi,route_9,skiploom,32,57,77,37,43,38,51,62,Flying/Grass,Medium Slow,27021,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
593,picnicker_heidi,route_9,skiploom,32,57,77,37,43,38,51,62,Flying/Grass,Medium Slow,27021,tackle,Normal,35,0.95,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
594,camper_dean,route_9,sandslash,31,57,92,72,78,37,44,50,Ground,Medium Fast,29791,slash,Normal,70,1.0,True,poison sting,Poison,15,1.0,False,scratch,Normal,40,1.0,False,-,-,-,-,-
595,camper_sid,route_9,dugtrio,32,57,69,61,42,42,54,86,Ground,Medium Fast,32768,dig,Ground,60,1.0,False,scratch,Normal,40,1.0,False,magnitude,Ground,71,1.0,False,tri attack,Normal,80,1.0,False
596,hiker_sidney,route_9,onix,32,57,64,40,112,29,38,54,Ground/Rock,Medium Fast,32768,rage,Normal,20,1.0,False,rock throw,Rock,50,0.9,False,bind,Normal,15,0.75,False,tackle,Normal,35,0.95,False
597,camper_dean,route_9,golduck,33,57,101,65,61,72,63,66,Water,Medium Fast,35937,confusion,Psychic,50,1.0,False,scratch,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
598,picnicker_edna,route_9,raichu,34,57,84,70,49,71,64,79,Electric,Medium Fast,39304,quick attack,Normal,40,1.0,False,thundershock,Electric,40,1.0,False,thunderbolt,Electric,95,1.0,False,-,-,-,-,-
599,hiker_sidney,route_9,dugtrio,34,57,67,66,44,44,58,92,Ground,Medium Fast,39304,dig,Ground,60,1.0,False,scratch,Normal,40,1.0,False,magnitude,Ground,71,1.0,False,tri attack,Normal,80,1.0,False
600,lass_ellen,route_24,wigglytuff,30,60,128,50,36,54,39,36,Normal,Fast,21600,doubleslap,Normal,45,0.85,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
601,rocket_grunt,route_24,golbat,30,60,89,60,51,48,54,65,Flying/Poison,Medium Fast,27000,wing attack,Flying,60,1.0,False,bite,Dark,60,1.0,False,leech life,Bug,20,1.0,False,-,-,-,-,-
602,lass_ellen,route_24,granbull,34,60,110,90,61,51,51,41,Normal,Fast,31443,lick,Ghost,20,1.0,False,bite,Dark,60,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
603,schoolboy_dudley,route_24,wigglytuff,35,60,82,46,49,63,56,31,Normal,Fast,34300,doubleslap,Normal,45,0.85,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
604,lass_laura,route_25,gloom,28,61,76,44,48,57,51,31,Grass/Poison,Medium Slow,17242,acid,Poison,40,1.0,False,acid,Poison,40,1.0,False,absorb,Grass,20,1.0,False,absorb,Grass,20,1.0,False
605,lass_laura,route_25,pidgeotto,31,61,85,45,44,40,40,53,Flying/Normal,Medium Slow,24294,quick attack,Normal,40,1.0,False,gust,Flying,40,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
606,lass_laura,route_25,bellossom,31,61,92,57,62,65,71,40,Grass,Medium Slow,24294,absorb,Grass,20,1.0,False,petal dance,Grass,70,1.0,False,-,-,-,-,-,-,-,-,-,-
607,lass_shannon,route_25,paras,29,61,63,48,41,35,41,24,Bug/Grass,Medium Fast,24389,leech life,Bug,20,1.0,False,scratch,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
608,lass_shannon,route_25,paras,29,61,63,48,41,35,41,24,Bug/Grass,Medium Fast,24389,leech life,Bug,20,1.0,False,scratch,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
609,lass_shannon,route_25,parasect,32,61,85,69,61,48,61,29,Bug/Grass,Medium Fast,32768,leech life,Bug,20,1.0,False,scratch,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
610,camper_lloyd,route_25,nidoking,34,61,104,72,62,68,61,68,Ground/Poison,Medium Slow,33084,thrash,Normal,90,1.0,False,double kick,Fighting,60,1.0,False,horn attack,Normal,65,1.0,False,poison sting,Poison,15,1.0,False
611,schoolboy_joe,route_25,tangela,33,61,91,47,86,76,36,49,Grass,Medium Fast,35937,mega drain,Grass,40,1.0,False,bind,Normal,15,0.75,False,vine whip,Grass,35,1.0,False,absorb,Grass,20,1.0,False
612,schoolboy_joe,route_25,vaporeon,33,61,134,53,49,82,72,53,Water,Medium Fast,35937,bite,Dark,60,1.0,False,quick attack,Normal,40,1.0,False,water gun,Water,40,1.0,False,tackle,Normal,35,0.95,False
613,cooltrainer_kevin,route_25,charmeleon,35,61,91,58,51,66,56,69,Fire,Medium Slow,36435,flamethrower,Fire,95,1.0,False,rage,Normal,20,1.0,False,ember,Fire,40,1.0,False,scratch,Normal,40,1.0,False
614,cooltrainer_kevin,route_25,wartortle,35,61,91,58,66,56,66,54,Water,Medium Slow,36435,rapid spin,Normal,20,1.0,False,bite,Dark,60,1.0,False,water gun,Water,40,1.0,False,bubble,Water,20,1.0,False
615,super_nerd_pat,route_25,porygon,36,61,98,54,61,71,64,39,Normal,Medium Fast,46656,tri attack,Normal,80,1.0,False,psybeam,Psychic,65,1.0,False,tackle,Normal,35,0.95,False,-,-,-,-,-
616,cooltrainer_kevin,route_25,rhyhorn,38,61,114,79,83,33,33,33,Ground/Rock,Slow,68590,fury attack,Normal,45,0.85,False,stomp,Normal,65,1.0,False,horn attack,Normal,65,1.0,False,-,-,-,-,-
617,swimmer_parker,cerulean_city_gym,horsea,32,62,66,36,54,54,26,48,Water,Medium Fast,32768,twister,Dragon,40,1.0,False,water gun,Water,40,1.0,False,bubble,Water,20,1.0,False,-,-,-,-,-
618,swimmer_parker,cerulean_city_gym,horsea,32,62,66,36,54,54,26,48,Water,Medium Fast,32768,twister,Dragon,40,1.0,False,water gun,Water,40,1.0,False,bubble,Water,20,1.0,False,-,-,-,-,-
619,swimmer_brianna,cerulean_city_gym,seaking,35,62,106,74,56,56,66,58,Water,Medium Fast,42875,fury attack,Normal,45,0.85,False,horn attack,Normal,65,1.0,False,peck,Flying,35,1.0,False,-,-,-,-,-
620,swimmer_brianna,cerulean_city_gym,seaking,35,62,106,74,56,56,66,58,Water,Medium Fast,42875,fury attack,Normal,45,0.85,False,horn attack,Normal,65,1.0,False,peck,Flying,35,1.0,False,-,-,-,-,-
621,swimmer_parker,cerulean_city_gym,seadra,35,62,89,56,77,77,42,70,Water,Medium Fast,42875,twister,Dragon,40,1.0,False,bubble,Water,20,1.0,False,water gun,Water,40,1.0,False,-,-,-,-,-
622,swimmer_diana,cerulean_city_gym,golduck,37,62,112,70,68,81,70,73,Water,Medium Fast,50653,confusion,Psychic,50,1.0,False,scratch,Normal,40,1.0,False,-,-,-,-,-,-,-,-,-,-
623,gym_leader_misty,cerulean_city_gym,golduck,42,62,125,79,77,91,78,83,Water,Medium Fast,74088,Surf,Water,95,1.0,False,Psychic,Psychic,90,1.0,False,-,-,-,-,-,-,-,-,-,-
624,gym_leader_misty,cerulean_city_gym,quagsire,42,62,138,82,83,66,66,41,Ground/Water,Medium Fast,74088,Surf,Water,95,1.0,False,Earthquake,Ground,100,1.0,False,-,-,-,-,-,-,-,-,-,-
