pokemon,move_level,move_name,move_type,power,accuracy,crit,move_stage,exp_type,evo_id
nidoran_f,,thunder,Electric,120,0.7,False,12.0,,12
nidoran_f,,return,Normal,102,1.0,False,12.0,,12
nidoran_f,,mud-slap,Ground,20,1.0,False,5.0,,12
nidoran_f,,thief,Dark,40,1.0,False,30.0,,12
nidorina,1.0,tackle,Normal,35,0.95,False,,Medium Slow,12
nidorina,8.0,scratch,Normal,40,1.0,False,,Medium Slow,12
nidorina,12.0,double kick,Fighting,60,1.0,False,,Medium Slow,12
nidorina,19.0,poison sting,Poison,15,1.0,False,,Medium Slow,12
nidorina,36.0,bite,Dark,60,1.0,False,,Medium Slow,12
nidorina,46.0,fury swipes,Normal,54,0.8,False,,Medium Slow,12
nidorina,,strength,Normal,80,1.0,False,,Medium Slow,12
nidorina,,headbutt,Normal,70,1.0,False,10.0,Medium Slow,12
nidorina,,rock smash,Fighting,20,1.0,False,12.0,Medium Slow,12
nidorina,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,12
nidorina,,blizzard,Ice,120,0.7,False,12.0,Medium Slow,12
nidorina,,iron tail,Steel,100,0.75,False,20.0,Medium Slow,12
nidorina,,thunder,Electric,120,0.7,False,12.0,Medium Slow,12
nidorina,,return,Normal,102,1.0,False,12.0,Medium Slow,12
nidorina,,mud-slap,Ground,20,1.0,False,5.0,Medium Slow,12
nidorina,,thief,Dark,40,1.0,False,30.0,Medium Slow,12
nidoqueen,1.0,double kick,Fighting,60,1.0,False,,Medium Slow,12
nidoqueen,1.0,scratch,Normal,40,1.0,False,,Medium Slow,12
nidoqueen,1.0,tackle,Normal,35,0.95,False,,Medium Slow,12
nidoqueen,23.0,body slam,Normal,85,1.0,False,,Medium Slow,12
nidoqueen,,surf,Water,95,1.0,False,17.0,Medium Slow,12
nidoqueen,,strength,Normal,80,1.0,False,,Medium Slow,12
nidoqueen,,dynamicpunch,Fighting,100,0.5,False,,Medium Slow,12
nidoqueen,,headbutt,Normal,70,1.0,False,10.0,Medium Slow,12
nidoqueen,,rock smash,Fighting,20,1.0,False,12.0,Medium Slow,12
nidoqueen,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,12
nidoqueen,,blizzard,Ice,120,0.7,False,12.0,Medium Slow,12
nidoqueen,,hyper beam,Normal,75,0.9,False,65.0,Medium Slow,12
nidoqueen,,icy wind,Ice,55,0.95,False,27.0,Medium Slow,12
nidoqueen,,iron tail,Steel,100,0.75,False,20.0,Medium Slow,12
nidoqueen,,thunder,Electric,120,0.7,False,12.0,Medium Slow,12
nidoqueen,,earthquake,Ground,100,1.0,False,47.0,Medium Slow,12
nidoqueen,,return,Normal,102,1.0,False,12.0,Medium Slow,12
nidoqueen,,shadow ball,Ghost,80,1.0,False,17.0,Medium Slow,12
nidoqueen,,mud-slap,Ground,20,1.0,False,5.0,Medium Slow,12
nidoqueen,,ice punch,Ice,75,1.0,False,12.0,Medium Slow,12
nidoqueen,,fire blast,Fire,120,0.85,False,12.0,Medium Slow,12
nidoqueen,,thunderpunch,Electric,75,1.0,False,,Medium Slow,12
nidoqueen,,thief,Dark,40,1.0,False,30.0,Medium Slow,12
nidoqueen,,fire punch,Fire,75,1.0,False,12.0,Medium Slow,12
nidoqueen,,fury cutter,Bug,10,0.95,False,9.0,Medium Slow,12
nidoran_m,1.0,tackle,Normal,35,0.95,False,,,13
nidoran_m,8.0,horn attack,Normal,65,1.0,False,,,13
nidoran_m,12.0,double kick,Fighting,60,1.0,False,,,13
nidoran_m,17.0,poison sting,Poison,15,1.0,False,,,13
nidoran_m,30.0,fury attack,Normal,45,0.85,False,,,13
nidoran_m,,headbutt,Normal,70,1.0,False,10.0,,13
nidoran_m,,hidden power,Normal,60,1.0,False,29.0,,13
nidoran_m,,blizzard,Ice,120,0.7,False,12.0,,13
nidoran_m,,iron tail,Steel,100,0.75,False,20.0,,13
nidoran_m,,thunder,Electric,120,0.7,False,12.0,,13
nidoran_m,,return,Normal,102,1.0,False,12.0,,13
nidoran_m,,mud-slap,Ground,20,1.0,False,5.0,,13
nidoran_m,,thief,Dark,40,1.0,False,30.0,,13
nidorino,1.0,tackle,Normal,35,0.95,False,,Medium Slow,13
nidorino,8.0,horn attack,Normal,65,1.0,False,,Medium Slow,13
nidorino,12.0,double kick,Fighting,60,1.0,False,,Medium Slow,13
nidorino,19.0,poison sting,Poison,15,1.0,False,,Medium Slow,13
nidorino,36.0,fury attack,Normal,45,0.85,False,,Medium Slow,13
nidorino,,strength,Normal,80,1.0,False,,Medium Slow,13
nidorino,,headbutt,Normal,70,1.0,False,10.0,Medium Slow,13
nidorino,,rock smash,Fighting,20,1.0,False,12.0,Medium Slow,13
nidorino,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,13
nidorino,,blizzard,Ice,120,0.7,False,12.0,Medium Slow,13
nidorino,,iron tail,Steel,100,0.75,False,20.0,Medium Slow,13
nidorino,,thunder,Electric,120,0.7,False,12.0,Medium Slow,13
nidorino,,return,Normal,102,1.0,False,12.0,Medium Slow,13
nidorino,,mud-slap,Ground,20,1.0,False,5.0,Medium Slow,13
nidorino,,thief,Dark,40,1.0,False,30.0,Medium Slow,13
nidoking,1.0,double kick,Fighting,60,1.0,False,,Medium Slow,13
nidoking,1.0,horn attack,Normal,65,1.0,False,,Medium Slow,13
nidoking,1.0,poison sting,Poison,15,1.0,False,,Medium Slow,13
nidoking,1.0,tackle,Normal,35,0.95,False,,Medium Slow,13
nidoking,23.0,thrash,Normal,90,1.0,False,,Medium Slow,13
nidoking,,surf,Water,95,1.0,False,17.0,Medium Slow,13
nidoking,,strength,Normal,80,1.0,False,,Medium Slow,13
nidoking,,dynamicpunch,Fighting,100,0.5,False,,Medium Slow,13
nidoking,,headbutt,Normal,70,1.0,False,10.0,Medium Slow,13
nidoking,,rock smash,Fighting,20,1.0,False,12.0,Medium Slow,13
nidoking,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,13
nidoking,,blizzard,Ice,120,0.7,False,12.0,Medium Slow,13
nidoking,,hyper beam,Normal,75,0.9,False,65.0,Medium Slow,13
nidoking,,icy wind,Ice,55,0.95,False,27.0,Medium Slow,13
nidoking,,iron tail,Steel,100,0.75,False,20.0,Medium Slow,13
nidoking,,thunder,Electric,120,0.7,False,12.0,Medium Slow,13
nidoking,,earthquake,Ground,100,1.0,False,47.0,Medium Slow,13
nidoking,,return,Normal,102,1.0,False,12.0,Medium Slow,13
nidoking,,shadow ball,Ghost,80,1.0,False,17.0,Medium Slow,13
nidoking,,mud-slap,Ground,20,1.0,False,5.0,Medium Slow,13
nidoking,,ice punch,Ice,75,1.0,False,12.0,Medium Slow,13
nidoking,,fire blast,Fire,120,0.85,False,12.0,Medium Slow,13
nidoking,,thunderpunch,Electric,75,1.0,False,,Medium Slow,13
nidoking,,thief,Dark,40,1.0,False,30.0,Medium Slow,13
nidoking,,fire punch,Fire,75,1.0,False,12.0,Medium Slow,13
nidoking,,fury cutter,Bug,10,0.95,False,9.0,Medium Slow,13
clefairy,1.0,pound,Normal,40,1.0,False,,Fast,14
clefairy,13.0,doubleslap,Normal,45,0.85,False,,Fast,14
clefairy,,strength,Normal,80,1.0,False,,Fast,14
clefairy,,dynamicpunch,Fighting,100,0.5,False,,Fast,14
clefairy,,headbutt,Normal,70,1.0,False,10.0,Fast,14
clefairy,,rollout,Rock,30,0.9,False,13.0,Fast,14
clefairy,,zap cannon,Electric,100,0.5,False,58.0,Fast,14
clefairy,,hidden power,Normal,60,1.0,False,29.0,Fast,14
clefairy,,blizzard,Ice,120,0.7,False,12.0,Fast,14
clefairy,,iron tail,Steel,100,0.75,False,20.0,Fast,14
clefairy,,thunder,Electric,120,0.7,False,12.0,Fast,14
clefairy,,return,Normal,102,1.0,False,12.0,Fast,14
clefairy,,psychic,Psychic,90,1.0,False,52.0,Fast,14
clefairy,,shadow ball,Ghost,80,1.0,False,17.0,Fast,14
clefairy,,mud-slap,Ground,20,1.0,False,5.0,Fast,14
clefairy,,ice punch,Ice,75,1.0,False,12.0,Fast,14
clefairy,,fire blast,Fire,120,0.85,False,12.0,Fast,14
clefairy,,thunderpunch,Electric,75,1.0,False,,Fast,14
clefairy,,fire punch,Fire,75,1.0,False,12.0,Fast,14
clefable,1.0,doubleslap,Normal,45,0.85,False,,Fast,14
clefable,,strength,Normal,80,1.0,False,,Fast,14
clefable,,dynamicpunch,Fighting,100,0.5,False,,Fast,14
clefable,,headbutt,Normal,70,1.0,False,10.0,Fast,14
clefable,,rollout,Rock,30,0.9,False,13.0,Fast,14
clefable,,zap cannon,Electric,100,0.5,False,58.0,Fast,14
clefable,,hidden power,Normal,60,1.0,False,29.0,Fast,14
clefable,,blizzard,Ice,120,0.7,False,12.0,Fast,14
clefable,,hyper beam,Normal,75,0.9,False,65.0,Fast,14
clefable,,iron tail,Steel,100,0.75,False,20.0,Fast,14
clefable,,thunder,Electric,120,0.7,False,12.0,Fast,14
clefable,,return,Normal,102,1.0,False,12.0,Fast,14
clefable,,psychic,Psychic,90,1.0,False,52.0,Fast,14
clefable,,shadow ball,Ghost,80,1.0,False,17.0,Fast,14
clefable,,mud-slap,Ground,20,1.0,False,5.0,Fast,14
clefable,,ice punch,Ice,75,1.0,False,12.0,Fast,14
clefable,,fire blast,Fire,120,0.85,False,12.0,Fast,14
clefable,,thunderpunch,Electric,75,1.0,False,,Fast,14
clefable,,fire punch,Fire,75,1.0,False,12.0,Fast,14
vulpix,1.0,ember,Fire,40,1.0,False,,Medium Fast,15
vulpix,7.0,quick attack,Normal,40,1.0,False,,Medium Fast,15
vulpix,31.0,flamethrower,Fire,95,1.0,False,,Medium Fast,15
vulpix,37.0,fire spin,Fire,15,0.7,False,,Medium Fast,15
vulpix,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,15
vulpix,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,15
vulpix,,iron tail,Steel,100,0.75,False,20.0,Medium Fast,15
vulpix,,return,Normal,102,1.0,False,12.0,Medium Fast,15
vulpix,,dig,Ground,60,1.0,False,14.0,Medium Fast,15
vulpix,,fire blast,Fire,120,0.85,False,12.0,Medium Fast,15
vulpix,,swift,Normal,60,1.0,False,7.0,Medium Fast,15
ninetales,1.0,ember,Fire,40,1.0,False,,Medium Fast,15
ninetales,1.0,quick attack,Normal,40,1.0,False,,Medium Fast,15
ninetales,43.0,fire spin,Fire,15,0.7,False,,Medium Fast,15
ninetales,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,15
ninetales,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,15
ninetales,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,15
ninetales,,iron tail,Steel,100,0.75,False,20.0,Medium Fast,15
ninetales,,return,Normal,102,1.0,False,12.0,Medium Fast,15
ninetales,,dig,Ground,60,1.0,False,14.0,Medium Fast,15
ninetales,,fire blast,Fire,120,0.85,False,12.0,Medium Fast,15
ninetales,,swift,Normal,60,1.0,False,7.0,Medium Fast,15
jigglypuff,9.0,pound,Normal,40,1.0,False,,Fast,16
jigglypuff,19.0,rollout,Rock,30,0.9,False,13.0,Fast,16
jigglypuff,24.0,doubleslap,Normal,45,0.85,False,,Fast,16
jigglypuff,34.0,body slam,Normal,85,1.0,False,,Fast,16
jigglypuff,,strength,Normal,80,1.0,False,,Fast,16
jigglypuff,,dynamicpunch,Fighting,100,0.5,False,,Fast,16
jigglypuff,,headbutt,Normal,70,1.0,False,10.0,Fast,16
jigglypuff,,zap cannon,Electric,100,0.5,False,58.0,Fast,16
jigglypuff,,hidden power,Normal,60,1.0,False,29.0,Fast,16
jigglypuff,,blizzard,Ice,120,0.7,False,12.0,Fast,16
jigglypuff,,thunder,Electric,120,0.7,False,12.0,Fast,16
jigglypuff,,return,Normal,102,1.0,False,12.0,Fast,16
jigglypuff,,psychic,Psychic,90,1.0,False,52.0,Fast,16
jigglypuff,,shadow ball,Ghost,80,1.0,False,17.0,Fast,16
jigglypuff,,mud-slap,Ground,20,1.0,False,5.0,Fast,16
jigglypuff,,ice punch,Ice,75,1.0,False,12.0,Fast,16
jigglypuff,,fire blast,Fire,120,0.85,False,12.0,Fast,16
jigglypuff,,thunderpunch,Electric,75,1.0,False,,Fast,16
jigglypuff,,fire punch,Fire,75,1.0,False,12.0,Fast,16
wigglytuff,1.0,doubleslap,Normal,45,0.85,False,,Fast,16
wigglytuff,,strength,Normal,80,1.0,False,,Fast,16
wigglytuff,,dynamicpunch,Fighting,100,0.5,False,,Fast,16
wigglytuff,,headbutt,Normal,70,1.0,False,10.0,Fast,16
wigglytuff,,rollout,Rock,30,0.9,False,13.0,Fast,16
wigglytuff,,zap cannon,Electric,100,0.5,False,58.0,Fast,16
wigglytuff,,hidden power,Normal,60,1.0,False,29.0,Fast,16
wigglytuff,,blizzard,Ice,120,0.7,False,12.0,Fast,16
wigglytuff,,hyper beam,Normal,75,0.9,False,65.0,Fast,16
wigglytuff,,thunder,Electric,120,0.7,False,12.0,Fast,16
wigglytuff,,return,Normal,102,1.0,False,12.0,Fast,16
wigglytuff,,psychic,Psychic,90,1.0,False,52.0,Fast,16
wigglytuff,,shadow ball,Ghost,80,1.0,False,17.0,Fast,16
wigglytuff,,mud-slap,Ground,20,1.0,False,5.0,Fast,16
wigglytuff,,ice punch,Ice,75,1.0,False,12.0,Fast,16
wigglytuff,,fire blast,Fire,120,0.85,False,12.0,Fast,16
wigglytuff,,thunderpunch,Electric,75,1.0,False,,Fast,16
wigglytuff,,fire punch,Fire,75,1.0,False,12.0,Fast,16
zubat,1.0,leech life,Bug,20,1.0,False,,Medium Fast,17
zubat,12.0,bite,Dark,60,1.0,False,,Medium Fast,17
zubat,27.0,wing attack,Flying,60,1.0,False,,Medium Fast,17
zubat,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,17
zubat,,giga drain,Grass,60,1.0,False,65.0,Medium Fast,17
zubat,,return,Normal,102,1.0,False,12.0,Medium Fast,17
zubat,,swift,Normal,60,1.0,False,7.0,Medium Fast,17
zubat,,thief,Dark,40,1.0,False,30.0,Medium Fast,17
zubat,,steel wing,Steel,70,0.9,False,,Medium Fast,17
golbat,1.0,leech life,Bug,20,1.0,False,,Medium Fast,17
golbat,12.0,bite,Dark,60,1.0,False,,Medium Fast,17
golbat,30.0,wing attack,Flying,60,1.0,False,,Medium Fast,17
golbat,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,17
golbat,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,17
golbat,,giga drain,Grass,60,1.0,False,65.0,Medium Fast,17
golbat,,return,Normal,102,1.0,False,12.0,Medium Fast,17
golbat,,swift,Normal,60,1.0,False,7.0,Medium Fast,17
golbat,,thief,Dark,40,1.0,False,30.0,Medium Fast,17
golbat,,steel wing,Steel,70,0.9,False,,Medium Fast,17
oddish,1.0,absorb,Grass,20,1.0,False,,Medium Slow,18
oddish,1.0,absorb,Grass,20,1.0,False,,Medium Slow,93
oddish,23.0,acid,Poison,40,1.0,False,,Medium Slow,18
oddish,23.0,acid,Poison,40,1.0,False,,Medium Slow,93
oddish,39.0,petal dance,Grass,70,1.0,False,,Medium Slow,18
oddish,39.0,petal dance,Grass,70,1.0,False,,Medium Slow,93
oddish,,cut,Normal,50,0.95,False,10.0,Medium Slow,18
oddish,,cut,Normal,50,0.95,False,10.0,Medium Slow,93
oddish,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,18
oddish,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,93
oddish,,giga drain,Grass,60,1.0,False,65.0,Medium Slow,18
oddish,,giga drain,Grass,60,1.0,False,65.0,Medium Slow,93
oddish,,return,Normal,102,1.0,False,12.0,Medium Slow,18
oddish,,return,Normal,102,1.0,False,12.0,Medium Slow,93
oddish,,sludge bomb,Poison,90,1.0,False,28.0,Medium Slow,18
oddish,,sludge bomb,Poison,90,1.0,False,28.0,Medium Slow,93
gloom,1.0,absorb,Grass,20,1.0,False,,Medium Slow,18
gloom,1.0,absorb,Grass,20,1.0,False,,Medium Slow,93
gloom,24.0,acid,Poison,40,1.0,False,,Medium Slow,18
gloom,24.0,acid,Poison,40,1.0,False,,Medium Slow,93
gloom,44.0,petal dance,Grass,70,1.0,False,,Medium Slow,18
gloom,44.0,petal dance,Grass,70,1.0,False,,Medium Slow,93
gloom,,cut,Normal,50,0.95,False,10.0,Medium Slow,18
gloom,,cut,Normal,50,0.95,False,10.0,Medium Slow,93
gloom,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,18
gloom,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,93
gloom,,giga drain,Grass,60,1.0,False,65.0,Medium Slow,18
gloom,,giga drain,Grass,60,1.0,False,65.0,Medium Slow,93
gloom,,return,Normal,102,1.0,False,12.0,Medium Slow,18
gloom,,return,Normal,102,1.0,False,12.0,Medium Slow,93
gloom,,sludge bomb,Poison,90,1.0,False,28.0,Medium Slow,18
gloom,,sludge bomb,Poison,90,1.0,False,28.0,Medium Slow,93
vileplume,1.0,absorb,Grass,20,1.0,False,,Medium Slow,18
vileplume,1.0,petal dance,Grass,70,1.0,False,,Medium Slow,18
vileplume,,cut,Normal,50,0.95,False,10.0,Medium Slow,18
vileplume,,hidden power,Normal,60,1.0,False,29.0,Medium Slow,18
vileplume,,hyper beam,Normal,75,0.9,False,65.0,Medium Slow,18
vileplume,,giga drain,Grass,60,1.0,False,65.0,Medium Slow,18
vileplume,,return,Normal,102,1.0,False,12.0,Medium Slow,18
vileplume,,sludge bomb,Poison,90,1.0,False,28.0,Medium Slow,18
paras,1.0,scratch,Normal,40,1.0,False,,Medium Fast,19
paras,19.0,leech life,Bug,20,1.0,False,,Medium Fast,19
paras,31.0,slash,Normal,70,1.0,True,,Medium Fast,19
paras,43.0,giga drain,Grass,60,1.0,False,65.0,Medium Fast,19
paras,,cut,Normal,50,0.95,False,10.0,Medium Fast,19
paras,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,19
paras,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,19
paras,,return,Normal,102,1.0,False,12.0,Medium Fast,19
paras,,dig,Ground,60,1.0,False,14.0,Medium Fast,19
paras,,sludge bomb,Poison,90,1.0,False,28.0,Medium Fast,19
paras,,thief,Dark,40,1.0,False,30.0,Medium Fast,19
paras,,fury cutter,Bug,10,0.95,False,9.0,Medium Fast,19
parasect,1.0,scratch,Normal,40,1.0,False,,Medium Fast,19
parasect,19.0,leech life,Bug,20,1.0,False,,Medium Fast,19
parasect,37.0,slash,Normal,70,1.0,True,,Medium Fast,19
parasect,55.0,giga drain,Grass,60,1.0,False,65.0,Medium Fast,19
parasect,,cut,Normal,50,0.95,False,10.0,Medium Fast,19
parasect,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,19
parasect,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,19
parasect,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,19
parasect,,return,Normal,102,1.0,False,12.0,Medium Fast,19
parasect,,dig,Ground,60,1.0,False,14.0,Medium Fast,19
parasect,,sludge bomb,Poison,90,1.0,False,28.0,Medium Fast,19
parasect,,thief,Dark,40,1.0,False,30.0,Medium Fast,19
parasect,,fury cutter,Bug,10,0.95,False,9.0,Medium Fast,19
venonat,1.0,tackle,Normal,35,0.95,False,,Medium Fast,20
venonat,17.0,confusion,Psychic,50,1.0,False,,Medium Fast,20
venonat,25.0,leech life,Bug,20,1.0,False,,Medium Fast,20
venonat,33.0,psybeam,Psychic,65,1.0,False,,Medium Fast,20
venonat,41.0,psychic,Psychic,90,1.0,False,52.0,Medium Fast,20
venonat,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,20
venonat,,giga drain,Grass,60,1.0,False,65.0,Medium Fast,20
venonat,,return,Normal,102,1.0,False,12.0,Medium Fast,20
venonat,,sludge bomb,Poison,90,1.0,False,28.0,Medium Fast,20
venonat,,swift,Normal,60,1.0,False,7.0,Medium Fast,20
venonat,,thief,Dark,40,1.0,False,30.0,Medium Fast,20
venomoth,1.0,tackle,Normal,35,0.95,False,,Medium Fast,20
venomoth,17.0,confusion,Psychic,50,1.0,False,,Medium Fast,20
venomoth,25.0,leech life,Bug,20,1.0,False,,Medium Fast,20
venomoth,31.0,gust,Flying,40,1.0,False,,Medium Fast,20
venomoth,36.0,psybeam,Psychic,65,1.0,False,,Medium Fast,20
venomoth,52.0,psychic,Psychic,90,1.0,False,52.0,Medium Fast,20
venomoth,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,20
venomoth,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,20
venomoth,,giga drain,Grass,60,1.0,False,65.0,Medium Fast,20
venomoth,,return,Normal,102,1.0,False,12.0,Medium Fast,20
venomoth,,sludge bomb,Poison,90,1.0,False,28.0,Medium Fast,20
venomoth,,swift,Normal,60,1.0,False,7.0,Medium Fast,20
venomoth,,thief,Dark,40,1.0,False,30.0,Medium Fast,20
diglett,1.0,scratch,Normal,40,1.0,False,,Medium Fast,21
diglett,9.0,magnitude,Ground,71,1.0,False,,Medium Fast,21
diglett,17.0,dig,Ground,60,1.0,False,14.0,Medium Fast,21
diglett,33.0,slash,Normal,70,1.0,True,,Medium Fast,21
diglett,41.0,earthquake,Ground,100,1.0,False,47.0,Medium Fast,21
diglett,,cut,Normal,50,0.95,False,10.0,Medium Fast,21
diglett,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,21
diglett,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,21
diglett,,return,Normal,102,1.0,False,12.0,Medium Fast,21
diglett,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,21
diglett,,sludge bomb,Poison,90,1.0,False,28.0,Medium Fast,21
diglett,,thief,Dark,40,1.0,False,30.0,Medium Fast,21
dugtrio,1.0,scratch,Normal,40,1.0,False,,Medium Fast,21
dugtrio,1.0,magnitude,Ground,71,1.0,False,,Medium Fast,21
dugtrio,17.0,dig,Ground,60,1.0,False,14.0,Medium Fast,21
dugtrio,37.0,slash,Normal,70,1.0,True,,Medium Fast,21
dugtrio,49.0,earthquake,Ground,100,1.0,False,47.0,Medium Fast,21
dugtrio,,cut,Normal,50,0.95,False,10.0,Medium Fast,21
dugtrio,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,21
dugtrio,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,21
dugtrio,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,21
dugtrio,,return,Normal,102,1.0,False,12.0,Medium Fast,21
dugtrio,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,21
dugtrio,,sludge bomb,Poison,90,1.0,False,28.0,Medium Fast,21
dugtrio,,thief,Dark,40,1.0,False,30.0,Medium Fast,21
dugtrio,1.0,tri attack,Normal,80,1.0,False,,Medium Fast,21
meowth,1.0,scratch,Normal,40,1.0,False,,Medium Fast,22
meowth,11.0,bite,Dark,60,1.0,False,,Medium Fast,22
meowth,20.0,pay day,Normal,40,1.0,False,,Medium Fast,22
meowth,28.0,faint attack,Dark,60,1.0,False,,Medium Fast,22
meowth,41.0,fury swipes,Normal,54,0.8,False,,Medium Fast,22
meowth,46.0,slash,Normal,70,1.0,True,,Medium Fast,22
meowth,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,22
meowth,,zap cannon,Electric,100,0.5,False,58.0,Medium Fast,22
meowth,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,22
meowth,,icy wind,Ice,55,0.95,False,27.0,Medium Fast,22
meowth,,iron tail,Steel,100,0.75,False,20.0,Medium Fast,22
meowth,,thunder,Electric,120,0.7,False,12.0,Medium Fast,22
meowth,,return,Normal,102,1.0,False,12.0,Medium Fast,22
meowth,,shadow ball,Ghost,80,1.0,False,17.0,Medium Fast,22
meowth,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,22
meowth,,swift,Normal,60,1.0,False,7.0,Medium Fast,22
meowth,,thief,Dark,40,1.0,False,30.0,Medium Fast,22
persian,1.0,bite,Dark,60,1.0,False,,Medium Fast,22
persian,1.0,scratch,Normal,40,1.0,False,,Medium Fast,22
persian,20.0,pay day,Normal,40,1.0,False,,Medium Fast,22
persian,29.0,faint attack,Dark,60,1.0,False,,Medium Fast,22
persian,46.0,fury swipes,Normal,54,0.8,False,,Medium Fast,22
persian,53.0,slash,Normal,70,1.0,True,,Medium Fast,22
persian,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,22
persian,,zap cannon,Electric,100,0.5,False,58.0,Medium Fast,22
persian,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,22
persian,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,22
persian,,icy wind,Ice,55,0.95,False,27.0,Medium Fast,22
persian,,iron tail,Steel,100,0.75,False,20.0,Medium Fast,22
persian,,thunder,Electric,120,0.7,False,12.0,Medium Fast,22
persian,,return,Normal,102,1.0,False,12.0,Medium Fast,22
persian,,shadow ball,Ghost,80,1.0,False,17.0,Medium Fast,22
persian,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,22
persian,,swift,Normal,60,1.0,False,7.0,Medium Fast,22
persian,,thief,Dark,40,1.0,False,30.0,Medium Fast,22
psyduck,1.0,scratch,Normal,40,1.0,False,,Medium Fast,23
psyduck,16.0,confusion,Psychic,50,1.0,False,,Medium Fast,23
psyduck,40.0,fury swipes,Normal,54,0.8,False,,Medium Fast,23
psyduck,50.0,hydro pump,Water,120,0.8,False,,Medium Fast,23
psyduck,,surf,Water,95,1.0,False,17.0,Medium Fast,23
psyduck,,strength,Normal,80,1.0,False,,Medium Fast,23
psyduck,,whirlpool,Water,15,0.7,False,27.0,Medium Fast,23
psyduck,,waterfall,Water,80,1.0,False,36.0,Medium Fast,23
psyduck,,dynamicpunch,Fighting,100,0.5,False,,Medium Fast,23
psyduck,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,23
psyduck,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,23
psyduck,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,23
psyduck,,blizzard,Ice,120,0.7,False,12.0,Medium Fast,23
psyduck,,icy wind,Ice,55,0.95,False,27.0,Medium Fast,23
psyduck,,iron tail,Steel,100,0.75,False,20.0,Medium Fast,23
psyduck,,return,Normal,102,1.0,False,12.0,Medium Fast,23
psyduck,,dig,Ground,60,1.0,False,14.0,Medium Fast,23
psyduck,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,23
psyduck,,ice punch,Ice,75,1.0,False,12.0,Medium Fast,23
psyduck,,swift,Normal,60,1.0,False,7.0,Medium Fast,23
golduck,1.0,confusion,Psychic,50,1.0,False,,Medium Fast,23
golduck,1.0,scratch,Normal,40,1.0,False,,Medium Fast,23
golduck,44.0,fury swipes,Normal,54,0.8,False,,Medium Fast,23
golduck,58.0,hydro pump,Water,120,0.8,False,,Medium Fast,23
golduck,,surf,Water,95,1.0,False,17.0,Medium Fast,23
golduck,,strength,Normal,80,1.0,False,,Medium Fast,23
